step_idx,forward_wall_ms
0,21.8857
1,21.6203
2,22.2157
3,20.2962
4,21.2620
5,21.2350
6,21.3215
7,21.1036
8,20.8805
9,21.5051
10,20.9318
11,20.3825
12,22.6548
13,21.7110
14,21.3092
15,22.2996
16,22.1593
17,22.2874
18,25.8473
19,27.9008
20,21.3338
21,21.2822
22,21.3470
23,20.9259
24,22.0287
25,21.9933
26,22.1576
27,21.7961
28,20.3420
29,23.0262
30,24.8700
31,18.8909
32,19.8979
33,19.5906
34,19.5676
35,19.6316
36,22.3960
37,29.5797
38,21.4121
39,20.5328
40,20.4425
41,24.9970
42,25.2278
43,22.0166
44,22.3510
45,22.4907
46,22.5543
47,22.4543
48,22.1301
49,23.8570
