timestamp_s,power_W
0.9818,72.87
1.0330,72.71
1.0839,72.71
1.1349,73.04
1.1858,73.04
1.2367,73.08
1.2876,73.08
1.3384,73.43
1.3893,73.43
1.4402,75.65
1.4925,75.65
1.5435,73.83
1.5951,73.83
1.6461,73.80
1.6970,73.80
1.7480,73.34
1.7990,73.34
1.8526,72.40
1.9036,72.40
1.9569,70.45
2.0078,71.89
2.0586,71.89
2.1097,72.97
2.1605,72.97
2.2115,74.67
2.2623,74.67
2.3133,72.35
2.3641,72.35
2.4151,72.96
2.4660,72.96
2.5197,72.85
2.5706,72.85
2.6216,76.32
2.6724,76.32
2.7233,74.56
2.7742,74.56
2.8257,73.31
2.8764,73.31
2.9273,73.35
2.9782,73.35
3.0293,72.95
3.0827,72.95
3.1337,73.20
3.1850,73.20
3.2371,73.11
3.2881,73.11
3.3391,73.06
3.3900,73.06
