run_id,timestamp_iso,variant_name,experiment_cell_id,model_variant,precision_mode,experiment_status,model_name,config_path,checkpoint_path,gpu_name,driver_version,cuda_version,pytorch_version,commit_hash,batch_size,warmup_steps,measured_steps,num_workers,cuda_id,dataset_note,split_note,frame_source_note,flag_compile,flag_amp,flag_preprocess_gpu,flag_compile_voxelizer,flag_nhwc,flag_memory_opt_scatter,flag_int8,flag_fp16_full,notes_amp_compile_mutually_exclusive,energy_method,prof_dataloader_mean_ms,prof_dataloader_p50_ms,prof_dataloader_p95_ms,prof_dataloader_p99_ms,prof_dataloader_std_ms,prof_h2d_mean_ms,prof_h2d_p50_ms,prof_h2d_p95_ms,prof_h2d_p99_ms,prof_h2d_std_ms,prof_forward_mean_ms,prof_forward_p50_ms,prof_forward_p95_ms,prof_forward_p99_ms,prof_forward_std_ms,prof_postprocess_mean_ms,prof_postprocess_p50_ms,prof_postprocess_p95_ms,prof_postprocess_p99_ms,prof_postprocess_std_ms,prof_full_frame_mean_ms,prof_full_frame_p50_ms,prof_full_frame_p95_ms,prof_full_frame_p99_ms,prof_full_frame_std_ms,prof_throughput_sps,prof_peak_gpu_memory_mb,prof_mean_peak_gpu_memory_mb,prof_cuda_kernel_events,profile_output_dir,profile_latency_per_step_csv,energy_forward_mean_ms,energy_forward_p50_ms,energy_forward_p95_ms,energy_forward_p99_ms,energy_throughput_sps,energy_wall_time_s,energy_mean_power_W,energy_peak_power_W,energy_total_J,energy_samples_per_J,energy_samples_per_s_per_W,energy_output_dir,energy_samples_csv,energy_latency_per_step_csv,map_car_r11,kitti_car_3d_easy_r40,kitti_car_3d_moderate_r40,kitti_car_3d_hard_r40,eval_protocol_notes,ncu_report_path,ncu_top_kernel_name,ncu_roofline_bound,ncu_compute_intensity_flop_per_byte,ncu_dram_throughput_gbps,ncu_mem_throughput_pct_of_peak
068a51324e4f,2026-04-05T17:42:24.980557+00:00,M4_FP32,M4_FP32,M4,FP32,measured,PointPillars,/home/nas/polin/cmu-berlin/MLS/OpenPCDet/tools/cfgs/kitti_models/pointpillar.yaml,/home/nas/polin/cmu-berlin/MLS/OpenPCDet/tools/ckpt/pointpillar_7728.pth,NVIDIA TITAN RTX,550.54.14,11.8,2.1.2+cu118,10eebe23c8ad5f7016408f04a4c4b8e08b2d61e5,1,200,50,2,0,,,,true,false,true,true,true,true,false,false,M4_FP32: torch.compile(model) + memory_opt_scatter/conv2d + GPU voxel preprocess + compile_voxelizer; use generous --warmup (dynamo + compiled voxelizer).,nvml_integrated,32.37,28.24,62.72,94.21,16.59,11.44,10.34,21.79,31.04,5.37,50.37,51.11,78.77,94.41,13.67,2.51,1.98,7.62,8.79,1.72,66.05,65.6,106.42,121.43,17.59,15.1,1977.0,1812.4,34036,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_FP32/profile,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_FP32/profile/latency_per_step.csv,40.00,38.27,60.69,74.45,25.00,1.92,851.6,281.7,1635.08,0.0294,0.0294,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_FP32/energy,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_FP32/energy/energy_samples.csv,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_FP32/energy/energy_latency_per_step.csv,,,,,,,,,,,
f31f3442300e,2026-04-05T17:44:35.377108+00:00,M4_AMP,M4_AMP,M4,AMP,measured,PointPillars,/home/nas/polin/cmu-berlin/MLS/OpenPCDet/tools/cfgs/kitti_models/pointpillar.yaml,/home/nas/polin/cmu-berlin/MLS/OpenPCDet/tools/ckpt/pointpillar_7728.pth,NVIDIA TITAN RTX,550.54.14,11.8,2.1.2+cu118,10eebe23c8ad5f7016408f04a4c4b8e08b2d61e5,1,200,50,2,0,,,,false,true,true,true,true,true,false,false,M4_AMP: autocast(fp16) + memory_opt_scatter/conv2d + GPU voxel preprocess + compile_voxelizer; no torch.compile on model (per matrix).,nvml_integrated,26.6,25.17,36.32,44.95,5.72,9.98,9.06,14.04,19.28,2.99,49.35,50.21,58.0,64.14,7.39,1.95,1.91,2.27,2.88,0.23,62.81,62.94,78.5,85.11,9.99,15.9,181.9,181.6,42507,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_AMP/profile,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_AMP/profile/latency_per_step.csv,33.80,34.17,45.42,48.84,5.99,8.35,196.3,276.6,1639.92,0.0305,0.0305,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_AMP/energy,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_AMP/energy/energy_samples.csv,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M4_AMP/energy/energy_latency_per_step.csv,,,,,,,,,,,
