run_id,timestamp_iso,variant_name,experiment_cell_id,model_variant,precision_mode,experiment_status,model_name,config_path,checkpoint_path,gpu_name,driver_version,cuda_version,pytorch_version,commit_hash,batch_size,warmup_steps,measured_steps,num_workers,cuda_id,dataset_note,split_note,frame_source_note,flag_compile,flag_amp,flag_preprocess_gpu,flag_compile_voxelizer,flag_nhwc,flag_int8,flag_fp16_full,notes_amp_compile_mutually_exclusive,energy_method,prof_dataloader_mean_ms,prof_dataloader_p50_ms,prof_dataloader_p95_ms,prof_dataloader_p99_ms,prof_dataloader_std_ms,prof_h2d_mean_ms,prof_h2d_p50_ms,prof_h2d_p95_ms,prof_h2d_p99_ms,prof_h2d_std_ms,prof_forward_mean_ms,prof_forward_p50_ms,prof_forward_p95_ms,prof_forward_p99_ms,prof_forward_std_ms,prof_postprocess_mean_ms,prof_postprocess_p50_ms,prof_postprocess_p95_ms,prof_postprocess_p99_ms,prof_postprocess_std_ms,prof_full_frame_mean_ms,prof_full_frame_p50_ms,prof_full_frame_p95_ms,prof_full_frame_p99_ms,prof_full_frame_std_ms,prof_throughput_sps,prof_peak_gpu_memory_mb,prof_mean_peak_gpu_memory_mb,prof_cuda_kernel_events,profile_output_dir,profile_latency_per_step_csv,energy_forward_mean_ms,energy_forward_p50_ms,energy_forward_p95_ms,energy_forward_p99_ms,energy_throughput_sps,energy_wall_time_s,energy_mean_power_W,energy_peak_power_W,energy_total_J,energy_samples_per_J,energy_samples_per_s_per_W,energy_output_dir,energy_samples_csv,energy_latency_per_step_csv,map_car_r11,kitti_car_3d_easy_r40,kitti_car_3d_moderate_r40,kitti_car_3d_hard_r40,eval_protocol_notes,ncu_report_path,ncu_top_kernel_name,ncu_roofline_bound,ncu_compute_intensity_flop_per_byte,ncu_dram_throughput_gbps,ncu_mem_throughput_pct_of_peak
d4a2cc68c2c0,2026-04-05T04:09:34.866574+00:00,M1_FP32,M1_FP32,M1,FP32,measured,PointPillars,/home/nas/polin/cmu-berlin/MLS/OpenPCDet/tools/cfgs/kitti_models/pointpillar.yaml,/home/nas/polin/cmu-berlin/MLS/OpenPCDet/tools/ckpt/pointpillar_7728.pth,NVIDIA TITAN RTX,550.54.14,11.8,2.1.2+cu118,10eebe23c8ad5f7016408f04a4c4b8e08b2d61e5,1,100,50,2,0,,,,true,false,false,false,false,false,false,Only one of compile or amp enabled per run; do not combine.,nvml_integrated,8.75,0.58,50.17,83.61,19.91,4.0,3.49,6.82,9.02,1.88,69.15,63.81,102.4,140.69,23.18,2.54,2.05,4.03,14.35,2.56,77.05,73.3,112.09,149.09,24.11,13.0,1533.6,1370.2,29884,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M1_FP32/profile,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M1_FP32/profile/latency_per_step.csv,316.65,43.75,101.80,6817.04,2.90,17.22,209.9,290.6,3626.29,0.0138,0.0138,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M1_FP32/energy,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M1_FP32/energy/energy_samples.csv,/home/nas/polin/cmu-berlin/MLS/profile_outputs/research_matrix/M1_FP32/energy/energy_latency_per_step.csv,76.6335,84.7282,76.6335,74.9037,"KITTI AP from first 200 val samples (subsampled; not full split). KITTI val split, official Python eval (R40). Column map_car_r11 stores Car 3D AP moderate (legacy headline name).",,,,,,
