step_idx,forward_wall_ms
0,4.4988
1,4.6242
2,4.2931
3,4.6073
4,4.8519
5,5.0478
6,4.7025
7,4.8048
8,4.8819
9,4.8848
10,4.6873
11,4.9150
12,5.1355
13,5.3501
14,4.9007
15,4.8589
16,5.2726
17,4.7631
18,5.4447
19,5.0154
20,5.1747
21,5.1275
22,5.0967
23,5.0298
24,5.0565
25,4.9218
26,4.8531
27,4.6474
28,4.5052
29,4.7826
30,4.6254
31,4.9235
32,4.8544
33,4.7833
34,4.8078
35,4.7312
36,4.6126
37,4.6466
38,4.7826
39,4.7371
40,4.9281
41,4.7438
42,5.0607
43,4.8421
44,4.9188
45,5.1313
46,5.0191
47,4.8978
48,4.6583
49,5.1931
