run_id,timestamp_iso,variant_name,experiment_cell_id,model_variant,precision_mode,experiment_status,model_name,config_path,checkpoint_path,gpu_name,driver_version,cuda_version,pytorch_version,commit_hash,batch_size,warmup_steps,measured_steps,num_workers,cuda_id,dataset_note,split_note,frame_source_note,flag_compile,flag_amp,flag_preprocess_gpu,flag_compile_voxelizer,flag_nhwc,flag_memory_opt_scatter,flag_int8,flag_fp16_full,notes_amp_compile_mutually_exclusive,energy_method,prof_dataloader_mean_ms,prof_dataloader_p50_ms,prof_dataloader_p95_ms,prof_dataloader_p99_ms,prof_dataloader_std_ms,prof_h2d_mean_ms,prof_h2d_p50_ms,prof_h2d_p95_ms,prof_h2d_p99_ms,prof_h2d_std_ms,prof_read_points_mean_ms,prof_read_points_p50_ms,prof_read_points_p95_ms,prof_read_points_p99_ms,prof_read_points_std_ms,prof_cpu_prepare_mean_ms,prof_cpu_prepare_p50_ms,prof_cpu_prepare_p95_ms,prof_cpu_prepare_p99_ms,prof_cpu_prepare_std_ms,prof_data_to_gpu_pts_mean_ms,prof_data_to_gpu_pts_p50_ms,prof_data_to_gpu_pts_p95_ms,prof_data_to_gpu_pts_p99_ms,prof_data_to_gpu_pts_std_ms,prof_pre_processing_mean_ms,prof_pre_processing_p50_ms,prof_pre_processing_p95_ms,prof_pre_processing_p99_ms,prof_pre_processing_std_ms,prof_h2d_voxel_tail_mean_ms,prof_h2d_voxel_tail_p50_ms,prof_h2d_voxel_tail_p95_ms,prof_h2d_voxel_tail_p99_ms,prof_h2d_voxel_tail_std_ms,prof_forward_mean_ms,prof_forward_p50_ms,prof_forward_p95_ms,prof_forward_p99_ms,prof_forward_std_ms,prof_postprocess_mean_ms,prof_postprocess_p50_ms,prof_postprocess_p95_ms,prof_postprocess_p99_ms,prof_postprocess_std_ms,prof_full_frame_mean_ms,prof_full_frame_p50_ms,prof_full_frame_p95_ms,prof_full_frame_p99_ms,prof_full_frame_std_ms,prof_throughput_sps,prof_peak_gpu_memory_mb,prof_peak_gpu_memory_steady_mb,prof_t_rt_mean_ms,prof_mean_peak_gpu_memory_mb,prof_cuda_kernel_events,profile_output_dir,profile_latency_per_step_csv,energy_forward_mean_ms,energy_forward_p50_ms,energy_forward_p95_ms,energy_forward_p99_ms,energy_throughput_sps,energy_wall_time_s,energy_mean_power_W,energy_peak_power_W,energy_total_J,energy_samples_per_J,energy_samples_per_s_per_W,energy_output_dir,energy_samples_csv,energy_latency_per_step_csv,map_car_r11,kitti_car_3d_easy_r40,kitti_car_3d_moderate_r40,kitti_car_3d_hard_r40,eval_protocol_notes,ncu_report_path,ncu_top_kernel_name,ncu_roofline_bound,ncu_compute_intensity_flop_per_byte,ncu_dram_throughput_gbps,ncu_mem_throughput_pct_of_peak
6820500ea409,2026-04-13T22:30:23.012141+00:00,M0_FP32,M0_FP32,M0,FP32,measured,PointPillars,/opt/OpenPCDet/tools/cfgs/kitti_models/pointpillar.yaml,/opt/OpenPCDet/tools/ckpt/pointpillar_7728.pth,NVIDIA A10,580.95.05,11.8,2.1.2+cu118,,1,50,20,2,0,,,,false,false,false,false,false,false,false,false,,nvml_integrated,,,,,,,,,,,7.48,7.16,8.98,10.38,1.09,,,,,,0.72,0.74,0.89,0.91,0.11,17.38,18.07,22.66,23.48,4.33,,,,,,12.55,12.54,12.89,12.96,0.26,0.53,0.52,0.61,0.75,0.07,14.16,14.19,14.83,17.08,0.89,32.1,291.9,291.9,31.18,291.5,15429,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/profile,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/profile/latency_per_step.csv,16.08,11.36,18.18,82.13,65.60,0.30,103.1,107.6,31.34,0.6382,0.6364,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/energy,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/energy/energy_samples.csv,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/energy/energy_latency_per_step.csv,82.7529,91.2450,82.7529,80.8811,"KITTI AP from first 200 val samples (subsampled; not full split). KITTI val split, official Python eval (R40). Column map_car_r11 stores Car 3D AP moderate (legacy headline name).",,,,,,
045da562fbe1,2026-04-13T22:54:32.206714+00:00,M0_FP32,M0_FP32,M0,FP32,measured,PointPillars,/opt/OpenPCDet/tools/cfgs/kitti_models/pointpillar.yaml,/opt/OpenPCDet/tools/ckpt/pointpillar_7728.pth,NVIDIA A10,580.95.05,11.8,2.1.2+cu118,,1,50,20,2,0,,,,false,false,false,false,false,false,false,false,,nvml_integrated,,,,,,,,,,,8.55,8.17,10.5,10.88,1.13,,,,,,0.96,0.96,1.14,1.37,0.15,18.77,19.49,26.19,26.69,4.94,,,,,,20.44,20.41,21.14,22.28,0.65,0.64,0.63,0.66,0.66,0.02,22.33,22.34,23.18,24.15,0.75,24.5,291.9,291.9,40.82,291.5,15509,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/profile,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/profile/latency_per_step.csv,16.83,11.57,20.89,86.15,56.34,0.35,113.0,117.1,40.12,0.4985,0.4985,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/energy,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/energy/energy_samples.csv,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/energy/energy_latency_per_step.csv,82.7529,91.2450,82.7529,80.8811,"KITTI AP from first 200 val samples (subsampled; not full split). KITTI val split, official Python eval (R40). Column map_car_r11 stores Car 3D AP moderate (legacy headline name).",,,,,,
1d8adb6ffb5a,2026-04-13T23:43:01.122727+00:00,M0_FP32,M0_FP32,M0,FP32,measured,PointPillars,/opt/OpenPCDet/tools/cfgs/kitti_models/pointpillar.yaml,/opt/OpenPCDet/tools/ckpt/pointpillar_7728.pth,NVIDIA A10,580.95.05,11.8,2.1.2+cu118,,1,50,20,2,0,,,,false,false,false,false,false,false,false,false,,nvml_integrated,,,,,,,,,,,8.4,8.46,10.83,10.86,1.07,,,,,,0.92,0.94,1.09,1.11,0.14,18.38,19.18,25.12,26.4,4.9,,,,,,20.62,20.59,21.59,23.6,0.99,0.66,0.67,0.7,0.71,0.03,22.49,22.52,23.53,25.53,1.07,24.6,291.9,291.9,40.58,291.5,15509,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/profile,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/profile/latency_per_step.csv,17.44,11.41,20.04,98.54,65.84,0.30,32.8,40.3,9.87,2.0259,2.0045,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/energy,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/energy/energy_samples.csv,/__modal/volumes/vo-IonADsHkUVjfGkodF5a2qa/modal_v3_a10/research_matrix/M0_FP32/energy/energy_latency_per_step.csv,82.7529,91.2450,82.7529,80.8811,"KITTI AP from first 200 val samples (subsampled; not full split). KITTI val split, official Python eval (R40). Column map_car_r11 stores Car 3D AP moderate (legacy headline name).",,,,,,
