step_idx,read_points,cpu_prepare,data_to_gpu,pre_processing,h2d,forward,postprocess,full_frame,T_rt
0,10.901805999765202,0.6952999997338338,0.5194499999561231,1.644895000026736,0.13158400356769562,7.10041618347168,0.5321050002748962,7.914175999758299,10.623750187030964
1,9.685701999842422,0.5045010002504569,0.14279699962571613,1.2792840002475714,0.12457600235939026,6.197472095489502,0.43931499976679333,6.877233000068372,8.68794509773943
2,7.693657999880088,0.5499480002981727,0.1400540004397044,1.2620120000974566,0.12399999797344208,5.834943771362305,0.41130999989036354,6.485188999704405,8.322267770061444
3,5.860925999968458,0.4619880000973353,0.13130500019542524,1.1495449998619733,0.11641599982976913,5.749536037445068,0.3957260000788665,6.373088999680476,8.004516037508438
4,6.1246589998518175,0.48654000011083554,0.15117999964786577,1.1708950000866025,0.12591999769210815,5.814367771148682,0.42286200005037244,6.480807000116329,8.171764768736466
5,6.727935000071739,0.49534699974174146,0.14025600012246286,1.183786999717995,0.11875200271606445,5.8646721839904785,0.3835430002254725,6.477968000126566,8.186357186514215
6,5.781838999610045,0.48354799992011976,0.13318200035428163,1.1447219999354274,0.11395200341939926,5.814367771148682,0.42148800002905773,6.457023000166373,8.111259774806967
7,6.3186209999912535,0.4982360001122288,0.13341500016395003,1.1387020003894577,0.11472000181674957,5.744095802307129,0.41124800009129103,6.379120000019611,8.040416804880806
8,6.069168000067293,0.4398829996716813,0.12823099996239762,1.1518229998728202,0.1154559999704361,6.627647876739502,0.43985899992549093,7.29271999989578,8.902899876142328
9,7.034201999886136,0.4878879999523633,0.12813000012101838,1.1403550001887197,0.11615999788045883,5.733791828155518,0.3858939999190625,6.340873000226566,7.99221882621714
10,5.755536999913602,0.4131949999646167,0.13047000038568513,1.1751590000130818,0.12015999853610992,5.676864147186279,0.40143000023817876,6.304476999957842,7.917278146323952
11,7.1670369998173555,0.6961829999454494,0.2588869997453003,1.8105059998561046,0.14707200229167938,7.453184127807617,0.5427140004030662,8.298363999983849,10.908546130049217
12,7.36399600009463,0.45009099994786084,0.1443890000700776,1.2487280000641476,0.12060800194740295,5.839392185211182,0.3809039999396191,6.452066999827366,8.18411218718029
13,6.594432999918354,0.49627199996393756,0.13782800033368403,1.1717100001078506,0.11740799993276596,5.555647850036621,0.39529400009996607,6.177943999773561,7.874159850474825
14,7.272103000104835,0.49006800009010476,0.13007699999434408,1.157738999609137,0.11343999952077866,5.660768032073975,0.3804840002885612,6.259738999688125,7.9325760315769
15,7.468041000265657,0.4883820001850836,0.13544700004786137,1.206061999710073,0.11984000355005264,6.73414421081543,0.4170879997218435,7.377555999937613,9.100963214030344
16,7.566476999727456,0.46491600005538203,0.13684500027011381,1.1178969998582033,0.11135999858379364,5.783840179443359,0.3971419996560144,6.395264999810024,8.012000177866867
17,6.190428000081738,0.4595109999172564,0.13001799970879802,1.1332029998811777,0.11795199662446976,5.977151870727539,0.3816399998868292,6.580241999927239,8.19947586674607
18,6.3461999998253305,0.460418999864487,0.13115399997332133,1.173277999896527,0.11510399729013443,5.817376136779785,0.3915140000572137,6.431878000057623,8.088845133861469
19,6.856438999875536,0.4852339998251409,0.1370420000057493,1.230124000358046,0.13788799941539764,5.893152236938477,0.3926389999833191,6.5357190001122945,8.27607923652613
20,7.841049000035127,0.5590159998973832,0.14020300022821175,1.2498559999585268,0.1289599984884262,6.034912109375,0.39624300006835256,6.6726750001180335,8.5091901080159
21,8.275603000129195,0.5621949999294884,0.14647699981651385,1.242718999947101,0.12383999675512314,6.310527801513672,0.4218089998175856,6.975905999752285,8.807567797779484
22,6.654261999756272,0.49731100034478004,0.134860000343906,1.1684279998007696,0.12230399996042252,6.096223831176758,0.4237369998918439,6.756218999726116,8.44286383151848
23,6.048899999768764,0.46222400033002486,0.13469399982568575,1.2512410003182595,0.12415999919176102,6.258336067199707,0.42008000036730664,6.917351000083727,8.650735067232745
24,6.700654999804101,0.5316960000527615,0.1368839998576732,1.2272610001673456,0.14054399728775024,5.923520088195801,0.3987480004070676,6.575080000402522,8.358653085968399
25,7.284861000243836,0.5550119999497838,0.24811000002955552,1.8546859996604326,0.15187199413776398,7.4169921875,0.5014570001549146,8.2271920000494,10.72812918143245
26,8.06356799967034,0.558674999865616,0.1532890000817133,1.3145559996701195,0.13123199343681335,6.314655780792236,0.4097880000699661,6.974182999783807,8.882195773916465
27,6.302526000126818,0.4442350000317674,0.13323500024853274,1.2102129999220779,0.12060800194740295,6.053823947906494,0.40940500002761837,6.69544800030053,8.371519950083893
28,6.289425999966625,0.5590340001617733,0.13622799997392576,1.1725879999175959,0.11798399686813354,5.577695846557617,0.3915649999726156,6.192232000103104,7.955094843451661
29,7.394179000129952,0.5170720000933215,0.1355409999632684,1.243991000137612,0.12399999797344208,5.69920015335083,0.3926130002582795,6.323310999960086,8.112417151776754
30,7.946863000142912,0.5962220002402319,0.18202899991592858,1.5351380002357473,0.14102399349212646,8.42959976196289,0.4871030000686005,9.191020999878674,11.371115755915525
