timestamp_s,power_W
19.2953,62.16
19.3566,62.16
19.4180,77.00
19.4787,77.00
19.5321,61.12
19.5858,61.12
19.6423,76.56
19.7027,55.18
19.7634,55.18
19.8165,71.24
19.8698,71.24
19.9286,65.76
19.9873,65.76
20.0487,69.97
20.1101,67.62
20.1650,67.62
20.2183,64.91
20.2813,64.91
20.3356,70.50
20.3929,70.50
20.4540,70.50
20.5156,72.80
20.5765,72.80
20.6381,68.01
20.6994,68.01
20.7606,73.09
20.8197,71.29
20.8810,71.29
20.9421,73.15
21.0038,73.15
21.0639,59.40
21.1249,74.71
21.1872,74.71
21.2481,59.10
21.3074,59.10
21.3705,69.66
21.4275,76.96
21.4810,76.96
21.5352,64.69
21.5926,64.69
21.6534,81.44
21.7136,81.44
21.7674,54.46
21.8210,54.46
21.8786,70.55
21.9393,72.95
22.0004,72.95
22.0598,73.34
22.1206,73.34
22.1740,71.58
22.2272,71.58
22.2846,72.06
22.3446,71.77
22.4061,71.77
22.4672,56.20
22.5282,56.20
22.5897,76.81
22.6504,59.79
22.7122,59.79
22.7676,76.37
22.8219,76.37
22.8782,65.16
22.9370,65.16
22.9951,76.03
23.0556,60.15
23.1159,60.15
23.1694,77.30
23.2273,77.30
23.2808,58.12
23.3401,58.12
23.4014,75.44
23.4631,74.42
23.5229,74.42
23.5863,73.69
23.6457,73.69
23.7061,65.00
23.7673,73.10
23.8213,73.10
23.8748,62.59
23.9311,62.59
23.9932,69.42
24.0523,69.42
24.1132,69.09
24.1671,69.09
24.2205,72.91
24.2774,58.91
24.3372,58.91
24.3994,76.81
24.4540,76.81
24.5072,59.46
24.5677,59.46
24.6220,75.49
24.6830,60.21
24.7425,60.21
24.8054,74.13
24.8603,74.13
24.9153,74.76
24.9728,74.76
25.0303,61.58
25.0881,76.18
