timestamp_s,power_W
1.4789,162.92
1.5294,162.92
1.5808,162.59
1.6319,162.59
1.6831,162.06
1.7334,162.06
1.7835,161.84
1.8337,161.84
1.8841,161.02
1.9344,161.02
1.9846,160.36
2.0354,160.36
2.0863,161.14
2.1371,161.14
2.1872,160.50
2.2379,160.50
2.2880,162.72
2.3383,162.72
2.3886,162.28
2.4397,161.94
2.4909,161.94
2.5418,161.53
2.5923,161.53
2.6425,160.89
2.6930,160.89
2.7438,161.26
2.7941,161.26
2.8443,161.06
2.8944,161.06
2.9446,160.79
2.9946,160.79
3.0454,161.51
3.0956,161.51
3.1457,161.47
3.1961,161.47
3.2470,160.27
3.2971,160.27
3.3476,160.29
3.3989,160.29
3.4493,161.19
3.4995,161.19
3.5499,162.59
3.6001,162.59
3.6513,162.81
3.7017,162.81
3.7528,163.01
3.8031,163.01
3.8540,162.85
3.9041,162.85
3.9545,164.16
4.0047,164.16
4.0552,165.35
