timestamp_s,power_W
0.0604,34.77
0.1167,34.77
0.1733,39.78
0.2282,39.78
0.2825,58.32
0.3394,58.32
0.3934,71.68
0.4490,71.68
0.5023,74.03
0.5595,73.63
0.6180,73.63
0.6719,65.24
0.7260,65.24
0.7803,62.46
0.8404,62.46
0.8945,65.14
0.9477,65.14
1.0048,57.11
1.0610,68.18
1.1143,68.18
1.1679,71.08
1.2260,71.08
1.2802,62.26
1.3340,62.26
1.3891,70.01
1.4465,70.01
1.5011,56.43
1.5544,56.43
1.6091,68.53
1.6623,68.53
1.7188,65.93
1.7735,65.44
1.8337,65.44
1.8923,71.22
1.9531,71.22
2.0083,66.33
2.0714,66.33
2.1257,71.48
2.1832,70.29
2.2420,70.29
2.2960,58.78
2.3503,58.78
2.4054,70.59
2.4657,70.59
2.5204,66.50
2.5748,66.50
2.6296,60.35
2.6829,55.58
2.7377,55.58
2.7906,58.75
2.8501,58.75
2.9078,70.40
2.9694,70.40
3.0246,72.74
3.0822,72.74
3.1376,66.08
3.1981,68.07
3.2579,68.07
3.3153,70.00
3.3706,70.00
3.4249,63.53
3.4816,63.53
3.5421,73.33
3.6032,70.40
3.6626,70.40
3.7154,65.45
3.7695,65.45
3.8227,71.62
3.8772,71.62
3.9315,56.62
3.9936,56.62
4.0496,65.94
4.1082,64.96
4.1689,64.96
4.2221,53.25
4.2762,53.25
4.3316,69.73
4.3887,69.73
4.4423,72.85
4.4967,72.85
4.5512,59.46
4.6048,59.46
4.6580,69.62
4.7160,68.60
4.7759,68.60
4.8293,60.54
4.8828,60.54
4.9365,67.75
4.9909,67.75
5.0446,66.86
5.0999,66.86
5.1597,65.06
5.2129,65.06
5.2664,55.15
5.3210,62.36
5.3747,62.36
5.4292,66.96
5.4859,66.96
5.5449,68.33
5.5988,68.33
5.6525,73.19
5.7085,73.19
5.7682,60.51
5.8301,75.39
5.8900,75.39
5.9475,71.52
6.0013,71.52
6.0543,67.16
6.1131,67.16
6.1739,71.56
6.2325,56.00
6.2868,56.00
6.3415,67.70
6.3952,67.70
6.4496,61.87
6.5031,61.87
6.5592,70.60
6.6167,70.60
6.6722,72.35
6.7266,72.35
6.7823,65.69
6.8419,58.42
6.9028,58.42
6.9632,66.45
7.0169,66.45
7.0712,70.35
7.1266,70.35
7.1863,65.49
7.2408,72.66
7.2958,72.66
7.3501,65.04
7.4094,65.04
7.4720,73.92
7.5307,73.92
7.5850,65.55
7.6394,65.55
7.6937,75.30
7.7492,66.77
7.8028,66.77
7.8558,66.65
7.9144,66.65
7.9755,72.74
8.0288,72.74
8.0834,67.56
8.1385,67.56
8.1985,59.43
8.2589,68.53
8.3141,68.53
8.3700,71.23
8.4228,71.23
8.4820,69.37
8.5405,69.37
8.5963,72.41
8.6507,72.41
8.7043,71.03
8.7651,70.10
8.8260,70.10
8.8791,58.16
8.9319,58.16
8.9857,69.22
9.0395,69.22
9.0929,56.59
9.1518,56.59
9.2108,72.55
9.2650,62.01
9.3207,62.01
9.3739,76.81
9.4313,76.81
9.4852,64.83
9.5386,64.83
9.5967,73.04
9.6568,73.04
9.7192,61.54
9.7790,75.05
9.8392,75.05
9.8946,64.57
9.9490,64.57
10.0035,61.30
10.0672,61.30
10.1239,58.84
10.1846,71.49
10.2388,71.49
10.2924,61.36
10.3487,61.36
10.4082,58.49
10.4724,58.49
10.5289,70.36
10.5826,59.40
10.6372,59.40
10.6908,69.56
10.7439,69.56
10.7974,66.43
10.8512,66.43
10.9045,64.81
10.9581,64.81
11.0154,65.24
11.0814,65.24
11.1377,70.40
11.1982,72.05
11.2520,72.05
11.3051,64.89
11.3601,64.89
11.4154,71.64
11.4697,71.64
11.5238,66.57
11.5796,66.57
11.6341,73.78
11.6879,73.78
11.7414,73.09
11.7950,73.09
11.8496,69.90
11.9064,62.93
11.9633,62.93
12.0167,66.33
12.0699,66.33
12.1282,60.94
12.1822,60.94
12.2367,60.87
12.2929,60.87
12.3514,69.48
12.4048,69.07
12.4592,69.07
12.5156,63.89
12.5743,63.89
12.6280,55.12
12.6817,55.12
12.7376,67.76
12.7981,67.76
12.8596,69.27
12.9197,53.09
12.9806,53.09
13.0349,67.08
13.0889,67.08
13.1433,70.35
13.2047,70.35
13.2612,70.79
13.3147,70.79
13.3688,56.55
13.4258,75.34
13.4792,75.34
13.5334,69.56
13.5888,69.56
13.6496,62.14
13.7134,62.14
13.7671,77.64
13.8205,77.64
13.8733,66.77
13.9324,63.93
13.9856,63.93
14.0393,68.78
14.0959,68.78
14.1547,72.66
14.2080,72.66
14.2608,72.41
14.3155,72.41
14.3693,70.61
14.4223,70.61
14.4785,51.28
14.5403,61.40
14.6001,61.40
14.6618,54.69
14.7248,54.69
14.7822,73.09
14.8366,61.55
14.8899,61.55
14.9447,74.06
15.0021,74.06
15.0565,69.20
15.1104,69.20
15.1668,63.73
15.2266,63.73
15.2820,71.27
15.3356,71.27
15.3930,57.67
15.4500,65.49
15.5040,65.49
15.5572,66.12
15.6111,66.12
15.6644,66.20
15.7190,66.20
15.7743,75.64
15.8312,75.64
15.8851,62.85
15.9401,62.85
15.9940,57.08
16.0468,57.08
16.1002,67.10
16.1589,66.08
16.2196,66.08
16.2734,64.75
16.3283,64.75
16.3836,68.65
16.4424,68.65
16.4963,73.15
16.5498,73.15
16.6053,57.08
16.6652,73.63
16.7186,73.63
16.7720,67.61
16.8294,67.61
16.8894,68.19
16.9496,68.19
17.0069,67.30
17.0610,71.53
17.1165,71.53
17.1701,74.51
17.2237,74.51
17.2774,62.13
17.3349,62.13
17.3957,63.97
17.4538,63.97
17.5069,74.01
17.5618,74.01
17.6192,67.94
17.6800,67.20
17.7403,67.20
17.7939,60.22
17.8479,60.22
17.9037,71.23
17.9666,71.23
18.0244,73.13
18.0839,60.81
18.1372,60.81
18.1900,64.22
18.2481,64.22
18.3076,72.41
