timestamp_s,power_W
0.0653,155.59
0.1170,151.35
0.1703,151.35
0.2206,147.54
0.2706,147.54
0.3207,145.61
0.3713,145.61
0.4215,145.84
0.4718,145.84
0.5228,146.63
0.5735,146.63
0.6243,146.73
0.6746,146.73
0.7252,146.64
0.7760,146.64
0.8266,146.71
0.8772,146.71
0.9284,149.45
0.9796,149.45
1.0302,153.62
1.0804,153.62
1.1306,158.19
1.1807,158.19
1.2310,163.20
1.2812,163.20
1.3323,164.29
1.3828,164.29
1.4332,164.81
1.4834,164.81
1.5336,163.33
1.5837,163.33
1.6340,162.67
1.6847,162.67
1.7354,161.94
1.7861,161.94
1.8365,162.94
1.8872,162.94
1.9376,162.06
1.9878,162.06
2.0381,162.82
2.0883,162.82
2.1388,163.07
2.1894,163.07
2.2397,161.80
2.2900,161.80
2.3408,161.94
2.3913,161.94
2.4417,160.85
2.4921,160.85
2.5432,161.38
2.5938,161.38
2.6441,162.05
2.6949,162.05
2.7453,160.96
2.7960,160.96
2.8464,161.19
2.8969,161.19
2.9473,161.35
2.9980,161.35
3.0483,160.78
3.0984,160.78
3.1487,159.85
3.1994,159.85
3.2499,162.26
3.3007,162.26
3.3509,162.17
3.4011,162.17
3.4514,162.51
3.5018,162.51
3.5523,164.20
3.6024,164.20
3.6525,164.00
3.7036,164.00
3.7541,164.18
3.8045,164.18
3.8548,164.15
3.9049,164.15
3.9551,165.78
4.0053,165.78
4.0561,166.14
4.1069,166.14
4.1579,167.62
4.2081,167.62
4.2582,166.10
4.3083,166.10
4.3591,166.76
4.4093,166.76
4.4601,167.77
4.5107,167.77
4.5609,166.89
4.6113,166.89
4.6614,166.51
4.7116,166.51
4.7624,168.01
4.8129,168.01
4.8638,166.39
4.9142,166.39
4.9648,166.60
5.0155,166.06
5.0659,166.06
5.1163,164.45
5.1671,164.45
5.2179,164.29
5.2687,164.29
5.3189,163.14
5.3700,163.14
5.4200,161.81
5.4703,161.81
5.5205,160.26
5.5713,160.26
5.6218,161.30
5.6726,161.30
5.7237,160.84
5.7742,160.84
5.8252,161.82
5.8759,161.82
5.9267,161.55
5.9778,161.55
6.0279,160.16
6.0780,160.16
6.1290,160.79
6.1795,160.79
6.2304,160.66
