step_idx,forward_wall_ms
0,4.4175
1,4.6084
2,4.5631
3,4.5106
4,4.5449
5,4.5975
6,4.3857
7,4.5286
8,4.5147
9,4.5867
10,4.6774
11,4.4025
12,4.4814
13,4.4291
14,4.4754
15,4.3844
16,4.5919
17,4.4604
18,4.7976
19,4.5570
20,4.6609
21,4.7547
22,4.5315
23,4.6361
24,4.7596
25,4.6243
26,4.6987
27,4.4311
28,4.1183
29,4.1931
30,3.9675
31,4.5149
32,4.4551
33,4.3669
34,4.5349
35,4.5980
36,4.2694
37,4.2453
38,4.4489
39,4.4003
40,4.5370
41,4.4224
42,4.3119
43,4.2496
44,4.4860
45,4.6918
46,4.4849
47,4.5695
48,4.2930
49,4.3693
