step_idx,forward_wall_ms
0,4.6172
1,4.5314
2,4.8558
3,4.2516
4,4.8848
5,4.6964
6,4.6453
7,4.6653
8,4.7799
9,4.5655
10,4.6330
11,4.5331
12,4.6319
13,4.5954
14,4.5965
15,4.5865
16,4.7227
17,4.8235
18,4.7515
19,4.9554
20,5.0610
21,4.7497
22,4.7519
23,5.1084
24,4.7561
25,4.5674
26,4.7741
27,4.9471
28,4.6380
29,4.7427
30,4.7988
31,4.6893
32,4.5834
33,4.7388
34,4.5994
35,4.7504
36,4.8942
37,4.7227
38,4.6312
39,4.7084
40,4.7001
41,4.7500
42,4.6590
43,4.6998
44,4.7534
45,4.6539
46,4.5659
47,4.5470
48,4.3751
49,4.6411
50,4.6024
51,4.5033
52,4.8861
53,4.7518
54,4.7206
55,4.8404
56,4.4245
57,4.6341
58,4.7289
59,4.6276
60,4.6464
61,4.8690
62,4.8803
63,4.9137
64,4.8592
65,4.9077
66,4.8926
67,4.8164
68,4.8973
69,4.7721
70,4.8806
71,4.8586
72,4.7628
73,4.6361
74,4.9507
75,4.8466
76,4.9113
77,4.7771
78,4.8758
79,4.6766
80,4.8743
81,4.8842
82,4.9504
83,5.1380
84,4.7045
85,4.8374
86,4.7405
87,4.3562
88,4.8541
89,4.6035
90,5.0205
91,4.6711
92,4.5772
93,4.2658
94,4.6595
95,4.7528
96,4.6596
97,4.6467
98,4.4504
99,4.3339
100,4.7802
101,4.7948
102,4.6441
103,4.7161
104,4.6057
105,4.5375
106,4.7905
107,4.6290
108,4.7966
109,4.3087
110,4.5838
111,4.4288
112,4.5409
113,4.5257
114,4.3427
115,4.6148
116,4.6492
117,4.6381
118,4.5651
119,4.4920
120,4.6644
121,4.6790
122,4.6853
123,4.5677
124,4.6492
125,4.7403
126,4.6325
127,4.6613
128,4.5809
129,4.5660
130,4.6704
131,4.6210
132,4.5409
133,4.4320
134,4.5679
135,4.5799
136,4.6036
137,4.4594
138,4.5151
139,4.9036
140,4.4440
141,4.6290
142,4.4925
143,4.6861
144,4.6964
145,4.6855
146,4.9708
147,4.7699
148,4.7097
149,4.7179
150,4.8649
151,4.8294
152,4.7934
153,4.7071
154,4.7070
155,4.8679
156,4.8519
157,4.5810
158,4.7322
159,4.6846
160,4.5593
161,4.7313
162,4.6219
163,4.5475
164,4.7116
165,4.6739
166,4.6738
167,4.7570
168,4.6842
169,4.6788
170,4.6870
171,4.5866
172,4.7164
173,4.7705
174,5.0462
175,4.6263
176,4.8007
177,4.6005
178,4.5446
179,4.7325
180,4.5096
181,4.7152
182,4.6042
183,4.6927
184,5.0607
185,4.7053
186,4.5495
187,4.5014
188,4.3406
189,4.5953
190,4.5600
191,5.0731
192,4.4137
193,4.5883
194,4.6296
195,4.5583
196,4.5225
197,4.6227
198,4.4887
199,4.6952
