timestamp_s,power_W
0.0632,151.45
0.1136,151.45
0.1639,148.16
0.2140,148.16
0.2641,147.47
0.3145,147.47
0.3652,148.01
0.4158,148.01
0.4659,146.31
0.5162,146.31
0.5664,145.18
0.6176,145.18
0.6680,147.43
0.7182,147.43
0.7682,147.86
0.8184,147.86
0.8691,146.21
0.9192,146.21
0.9696,151.82
1.0202,151.82
1.0707,156.18
1.1211,156.18
1.1712,159.74
1.2220,159.74
1.2724,161.54
1.3225,161.54
1.3727,161.88
1.4230,161.88
1.4736,162.06
1.5238,162.06
1.5741,162.25
1.6242,162.25
1.6749,159.69
1.7264,159.69
1.7765,158.66
1.8272,158.66
1.8773,159.21
1.9274,159.21
1.9777,156.72
2.0282,156.72
2.0783,157.55
2.1295,157.55
2.1807,157.40
2.2313,157.40
2.2819,156.22
2.3319,156.22
2.3821,156.89
2.4324,156.89
2.4828,158.70
2.5336,158.70
2.5840,158.21
2.6350,158.21
2.6852,158.43
2.7358,158.43
2.7862,158.92
2.8368,158.92
2.8874,158.76
2.9379,158.76
2.9886,160.26
3.0393,160.26
3.0907,160.25
3.1417,160.25
3.1919,160.90
3.2424,160.90
3.2931,161.08
3.3433,161.08
3.3934,161.43
3.4436,161.43
3.4943,160.41
3.5452,159.48
3.5955,159.48
3.6465,158.76
3.6969,158.76
3.7473,158.11
3.7985,158.11
3.8491,158.96
3.8997,158.96
3.9501,158.16
4.0007,158.16
4.0512,158.08
4.1019,158.08
4.1522,157.09
4.2031,157.09
4.2538,157.98
4.3039,157.98
4.3549,157.66
4.4053,157.66
4.4556,158.47
4.5059,158.47
4.5561,158.09
4.6063,158.09
4.6569,159.75
4.7071,159.75
4.7575,161.84
4.8076,161.84
4.8581,160.42
4.9087,160.42
4.9590,161.42
5.0107,161.42
5.0614,161.96
5.1119,161.96
5.1624,161.41
5.2130,161.41
5.2638,160.66
5.3141,160.66
5.3645,160.03
5.4151,160.03
5.4652,160.10
5.5156,160.10
5.5668,160.66
5.6176,160.66
5.6682,160.15
5.7190,160.15
5.7694,160.29
5.8197,160.29
5.8699,160.61
5.9199,160.61
5.9701,160.88
6.0210,160.88
6.0722,161.60
