step_idx,forward_wall_ms
0,4.2877
1,4.2514
2,5.0745
3,3.8806
4,4.4384
5,4.2972
6,4.1823
7,4.2176
8,4.2085
9,4.1904
10,4.3711
11,4.2840
12,4.4703
13,4.7719
14,4.3858
15,4.3130
16,4.3727
17,4.2214
18,4.1198
19,4.2281
20,4.4587
21,4.4260
22,4.2532
23,4.4163
24,4.4655
25,4.3194
26,4.3696
27,4.4051
28,4.1131
29,4.5272
30,4.0901
31,4.6678
32,4.2862
33,4.3952
34,4.5081
35,4.6528
36,4.5821
37,4.3179
38,4.7546
39,4.4854
40,4.4475
41,4.2402
42,4.1854
43,4.4103
44,4.5089
45,4.7385
46,4.2314
47,4.3328
48,4.0215
49,4.3818
50,4.4024
51,4.2817
52,4.4397
53,4.3139
54,4.6028
55,4.5196
56,4.0416
57,4.3260
58,4.0794
59,4.3792
60,4.5457
61,4.3812
62,4.3326
63,4.4299
64,4.3889
65,4.3474
66,4.6431
67,4.5716
68,4.5213
69,4.3229
70,4.4416
71,4.6266
72,4.3115
73,4.4502
74,4.5638
75,4.4508
76,4.4687
77,4.1969
78,4.3291
79,4.1282
80,4.3315
81,4.3140
82,4.5578
83,4.3610
84,4.3915
85,4.6599
86,4.4163
87,4.0327
88,4.5742
89,4.3810
90,4.6441
91,4.5485
92,4.4028
93,3.9685
94,4.2784
95,4.2592
96,4.3440
97,4.2468
98,4.2847
99,3.9710
100,4.4133
101,4.4534
102,4.3802
103,4.2799
104,4.2783
105,4.1572
106,4.5616
107,4.3053
108,4.3021
109,4.0358
110,4.3317
111,4.2196
112,4.3095
113,4.3245
114,4.2858
115,5.0007
116,4.4773
117,4.5641
118,4.3135
119,4.5469
120,4.5636
121,4.4258
122,4.7495
123,4.2495
124,4.5335
125,4.4965
126,4.4233
127,4.5774
128,4.5626
129,4.5106
130,4.6211
131,4.4198
132,4.2646
133,4.2982
134,4.2790
135,4.1940
136,4.4787
137,4.2221
138,4.3245
139,4.4725
140,4.2505
141,4.3328
142,4.2569
143,4.3815
144,4.1807
145,4.6005
146,4.5560
147,4.4977
148,4.4702
149,4.2900
150,4.3777
151,4.3024
152,4.3881
153,4.2724
154,4.1507
155,4.2638
156,4.2594
157,4.0092
158,4.3009
159,4.3521
160,4.2818
161,4.7730
162,4.2742
163,4.2296
164,4.3150
165,4.3284
166,4.3426
167,4.4539
168,4.4564
169,4.5048
170,4.3788
171,4.4867
172,4.4854
173,4.5590
174,4.3111
175,4.3394
176,4.4285
177,4.4153
178,4.2442
179,4.4035
180,4.2159
181,4.5864
182,4.4863
183,4.3724
184,4.4212
185,4.3650
186,4.2202
187,4.2197
188,3.9426
189,4.3215
190,4.3051
191,4.3787
192,4.1591
193,4.3642
194,4.2888
195,4.3741
196,4.3380
197,4.2210
198,3.9922
199,4.3811
