step_idx,read_points,pre_processing,h2d,forward,postprocess,full_frame,T_rt
0,9.497025999991138,12.308364000006122,0.7626559734344482,12.248160362243652,0.5842109999889544,15.132330999989563,25.903391335673177
1,8.772579999998698,21.619436000008818,0.9435200095176697,12.583935737609863,0.5676559999869824,14.313740999995161,35.71454774712333
2,8.120216000008895,11.24743500000136,0.6602879762649536,12.067296028137207,0.5478399999958583,13.478090999996084,24.52285900439938
3,7.03728999999953,10.843829000009464,0.656063973903656,12.076064109802246,0.5064499999889449,13.446089000012762,24.08240708370431
4,7.29522099999258,22.264815999989196,0.9687680006027222,12.472479820251465,0.5595610000170836,14.204296999992039,36.26562482086047
5,7.780956000004835,25.814429999996946,1.1916799545288086,13.249664306640625,0.5620839999949112,15.213485999993281,40.81785826116129
6,7.571173000002318,16.84906600002023,0.7794880270957947,12.22755241394043,0.5527110000116409,13.74369399999864,30.408817441068095
7,7.3881239999877835,24.384819999994534,0.9576960206031799,12.537952423095703,0.5806159999792726,14.2935930000192,38.46108444367269
8,7.168202000002566,12.789182000005894,0.6723200082778931,12.16540813446045,0.5453100000067934,13.579160999995565,26.17222014275103
9,6.9978610000021035,20.793992000022854,0.8886079788208008,12.355520248413086,0.5212369999867406,13.958295000009002,34.55935722724348
10,6.877328000001626,16.27791900000375,0.7802559733390808,12.10921573638916,0.5384440000000268,13.62344300000018,29.705834709732017
11,6.926433000018051,17.526426000017636,0.7764800190925598,12.009535789489746,0.5486089999919841,13.52716200000259,30.861050808591926
12,7.567148000021007,21.06821700002115,0.8946880102157593,12.44752025604248,0.5446499999948173,14.085324999996374,34.95507526627421
13,8.026379000000361,23.041820999992524,0.9344320297241211,12.203359603881836,0.5395850000127211,13.879618000004257,36.7191976336112
14,7.572650999975394,23.768559000018286,0.9683840274810791,12.256095886230469,0.5138219999878402,13.939240000013342,37.506860913717674
15,7.710178999985828,12.685432000012042,0.637503981590271,12.048928260803223,0.5306829999938145,13.379105000012714,25.90254724239935
16,7.373515000011821,17.134307999981502,0.7590720057487488,12.197088241577148,0.511451999983592,13.642898999989939,30.60192024729099
17,6.926805999995622,20.16416499998286,0.7977920174598694,12.41539192199707,0.5045069999880525,13.887447000001885,33.88185593942785
18,9.080937999982552,22.142991000009715,0.8796160221099854,12.354175567626953,0.5235900000002403,13.95319299999187,35.900372589746894
19,7.310388999997031,12.12702699999113,0.6548479795455933,12.231807708740234,0.5132370000069386,13.58950699997763,25.526919688283897
20,7.63452499998607,15.104225999976961,0.7390080094337463,12.266048431396484,0.5071540000187724,13.705745999999408,28.616436440825964
21,7.107120000000577,14.681973000023163,0.6890239715576172,12.129728317260742,0.4828529999940656,13.478593999991517,27.983578288835588
22,7.380831000006083,18.853688000007196,0.8028159737586975,12.069055557250977,0.49014399999691705,13.545998000012105,32.21570353101379
23,8.114830000010897,21.272504999984676,0.8430719971656799,12.379103660583496,0.5258170000104201,13.95321799998328,35.02049765774427
24,7.838187000004382,21.361844000011843,0.8734400272369385,12.26972770690918,0.5065829999750804,13.850942999994231,35.01159473413304
25,6.868810000014491,12.431235999997625,0.6074240207672119,12.021568298339844,0.5075000000260843,13.306008000000702,25.567728319130765
26,7.78078700000151,14.90731000001233,0.7271999716758728,12.251392364501953,0.4944070000192369,13.65770999998972,28.380309336209393
27,6.9834049999997205,18.458533000000443,0.7710719704627991,11.929951667785645,0.4942140000139261,13.370170000001735,31.653770638262813
28,7.037843000006205,11.861581000005117,0.6223679780960083,11.721376419067383,0.499234000017168,13.03071999998906,24.704559397185676
29,7.955645000009781,11.026742000012746,0.6106560230255127,11.71827220916748,0.4997630000218578,13.001896999981,23.855433232227597
30,7.45008999999186,10.242950000019846,0.6301440000534058,11.837632179260254,0.5199459999971623,13.17867800000272,23.230672179330668
31,7.763105000009318,15.108936000018502,0.7422720193862915,12.363903999328613,0.5251319999786119,13.821185000011837,28.74024401871202
32,7.322326000007706,14.355593000004774,0.6839039921760559,12.148768424987793,0.5327509999801805,13.547568000007004,27.721016417148803
33,6.969872000013311,21.91951700001482,0.8987839818000793,12.182880401611328,0.5250429999819062,13.814815999978691,35.526224383408135
34,6.965355999994927,19.123237999991716,0.8196160197257996,12.470272064208984,0.5392980000067382,14.032450000001973,32.95242408393324
35,8.056383999985428,19.01948500000117,0.8549759984016418,12.499232292175293,0.6057379999901968,14.164834000013116,32.9794312905683
36,7.054707000008875,18.095120000026554,0.8490560054779053,12.201279640197754,0.517656999988958,13.772243000005346,31.66311264569117
37,21.49841199999969,12.899836999991976,0.7082880139350891,12.145567893981934,0.4945309999868641,13.541637999992417,26.248223907895863
38,7.075948999982984,16.33026700000073,0.6989759802818298,12.140768051147461,0.5030570000030821,13.503493000001754,29.673068031433104
39,6.830108999992035,12.01257499999997,0.5626559853553772,11.988703727722168,0.4928729999846837,13.196472000004178,25.0568077130622
40,6.659820999999511,19.670461000004025,0.7499520182609558,12.033087730407715,0.4629529999817805,13.389328000016576,32.916453748654476
41,8.62887799999612,20.99084400001061,0.8048639893531799,12.099519729614258,0.5001250000020718,13.561714000019265,34.39535271898012
42,7.366117000003669,18.116359000003968,0.6981760263442993,11.880160331726074,0.4633300000023155,13.177035000012438,31.158025358076657
43,6.7627020000031735,13.841412000004993,0.5835840106010437,11.792223930358887,0.4713190000131817,12.978482999983498,26.688538940978106
44,6.999327999977822,19.782305999996197,0.7116159796714783,11.838687896728516,0.4768389999867395,13.17874500000471,32.80944887638293
45,7.926789999999073,19.18398699999102,0.7297599911689758,12.0315523147583,0.4642789999991237,13.371208999984674,32.40957830591742
46,6.898911000007502,14.52480000000378,0.6046079993247986,11.70361614227295,0.4850200000134919,12.92471099998238,27.31804414161502
47,6.879247000000532,16.010588000000325,0.6578879952430725,11.763199806213379,0.4542979999939689,13.005938000020478,28.885973801450746
48,6.837842999999566,13.453369000018256,0.5833280086517334,11.545087814331055,0.4923829999938789,12.757264000015311,26.074167822994923
49,6.778346999993801,13.403823000004422,0.597760021686554,11.788384437561035,0.49837500000649015,13.027031999996552,26.2883424592585
50,7.218152000007194,11.24361699999099,0.5520640015602112,11.866463661193848,0.4782369999816183,13.039450000007946,24.140381662726668
51,6.933258000003661,20.319691999986844,0.7069759964942932,12.421600341796875,0.4985420000025442,13.785990000002357,33.94681033828056
52,7.961762000007866,16.78428799999665,0.7280640006065369,12.158944129943848,0.523108999999522,13.597250000003669,30.194405130546556
53,7.7810120000094685,12.23887300000115,0.6351040005683899,12.115776062011719,0.5090740000071037,13.43176899999321,25.49882706258836
54,7.74673999998754,11.810101999998324,0.6156160235404968,12.13804817199707,0.5063950000021578,13.428799000024583,25.07016119553805
55,7.162071999999853,21.945187000000033,0.8551679849624634,12.835712432861328,0.5306899999766301,14.401899000006324,36.166757417800454
56,6.8923270000027514,25.391888999990897,0.9618880152702332,12.4236478805542,0.5057270000179415,14.052120000002333,39.28315189583327
57,7.404997999998386,14.437107999981436,0.6485440135002136,11.965632438659668,0.47066299998732575,13.245334999993474,27.521947452128643
58,6.876480000016727,11.505539000012277,0.57532799243927,11.88150405883789,0.461843000010731,13.066865000013195,24.42421405130017
59,6.644029000000273,20.146933000006584,0.7407360076904297,12.041343688964844,0.47160599999074293,13.387276999992537,33.4006186966526
60,7.335928000003378,21.757707999995546,0.7528960108757019,12.081439971923828,0.45599099999549253,13.441117000013492,35.04803498279057
61,7.211725000018987,16.176868000002287,0.6603519916534424,11.930912017822266,0.49573800001212476,13.236067999997658,29.26387000949012
62,7.693270999993729,15.496863000009853,0.6977919936180115,12.03551959991455,0.49910900000327274,13.395099999996773,28.729283593545688
63,7.48061299998426,13.840357000020731,0.6567040085792542,12.125696182250977,0.49524600001404906,13.44865799998729,27.11800319086501
64,6.65847999999869,17.053997000004983,0.6777600049972534,11.977631568908691,0.492199999996501,13.293691999990642,30.20158857390743
65,7.194373999993786,10.935489999980064,0.5405439734458923,11.798879623413086,0.4629470000168112,12.931465000008302,23.737860596855853
66,7.217537000002494,15.949470999998994,0.6427519917488098,11.946784019470215,0.49228500000708664,13.235190000017383,29.031292011225105
67,6.968674000006558,15.818600000017113,0.6476479768753052,11.827808380126953,0.467262000000801,13.08332700000392,28.761318357020173
68,7.065347999997584,12.249441000022898,0.5648319721221924,11.930560111999512,0.4756079999879148,13.11024399998928,25.220441084132517
69,7.837031999997635,21.168084999999337,0.7238720059394836,11.944000244140625,0.4738760000009279,13.271596999999247,34.30983325008037
70,7.319416000001411,11.378050999979905,0.5117759704589844,11.370752334594727,0.4412010000010014,12.445920999994087,23.701780305034617
71,6.782615000020087,20.531433000002153,0.7339199781417847,11.93990421295166,0.4854790000194953,13.301767000001519,33.69073619111509
72,6.539607999997088,19.569902999990063,0.7366080284118652,12.026464462280273,0.4736079999929643,13.373673999979019,32.806583490675166
73,7.567577000003212,13.22600800000373,0.5852159857749939,11.781279563903809,0.4994550000105846,13.005219999996598,26.091958549693118
74,7.425541000003477,13.039141000007248,0.5663679838180542,11.629887580871582,0.4861969999865323,12.821525999981986,25.721593564683417
75,6.841317999999319,14.624581000020953,0.5948479771614075,11.779232025146484,0.46436100001301384,12.993566000005785,27.46302200234186
76,7.892663000006905,12.134677000005922,0.5842880010604858,11.6146879196167,0.5018429999950058,12.846880000012106,24.835495920678113
77,7.3399400000084825,15.153550999997378,0.6517120003700256,11.593440055847168,0.4653400000051988,12.856470999992098,27.86404305621977
78,7.028977999993913,12.660377999992534,0.5990080237388611,12.001728057861328,0.4739609999830918,13.208405000000312,25.735075081575815
79,6.827780999998367,15.551281000000472,0.6923840045928955,11.94377613067627,0.48308499998483967,13.272827000008647,28.670526135254477
80,7.209869000007529,22.925923999991937,0.8198400139808655,12.07084846496582,0.4803089999825261,13.525462999979254,36.29692147892115
81,7.133733999978631,17.27463499997839,0.6667839884757996,11.680095672607422,0.46914400002151524,12.962992000012719,30.090658661083125
82,6.972642000022233,20.418583999997963,0.7695040106773376,11.844127655029297,0.4774940000231709,13.24136299999168,33.50970966572777
83,7.181571000018039,18.739060000001473,0.7591360211372375,12.10812759399414,0.5165039999894816,13.555890000020554,32.12282761512233
84,6.948749000002863,13.612254000008761,0.6477439999580383,13.42518424987793,0.4792309999857025,14.703371999985393,28.16441324983043
85,7.291353999988814,14.022254999986217,0.6025599837303162,12.164863586425781,0.4996610000205237,13.399786999997332,27.289339570162838
86,9.026812000001883,14.53117400001247,0.6357120275497437,11.907135963439941,0.48598800000831943,13.181513999995786,27.560009991010475
