step_idx,read_points,cpu_prepare,data_to_gpu,pre_processing,h2d,forward,postprocess,full_frame,T_rt
0,7.982559999618388,0.7380990000456222,0.1841510002122959,2.4637450005684514,0.12358400225639343,8.83129596710205,0.5041000003984664,9.590980000211857,12.84497497058328
1,8.251162999840744,0.7142650001696893,0.1694370002951473,1.5976390004652785,0.11376000195741653,8.76540756225586,0.4510710004979046,9.457902000576723,11.811579565641296
2,8.416458000283455,0.729387000319548,0.1887580001493916,1.6734270002416451,0.11795199662446976,8.597375869750977,0.45683200005441904,9.292436000578164,11.76373186714045
3,7.868993999181839,0.6992019998506294,0.1875790003396105,1.6618290001133573,0.11683200299739838,8.603775978088379,0.4479989993342315,9.288293000281556,11.717216980723606
4,7.985656000528252,0.6962190000194823,0.16324600073858164,1.5987660008249804,0.11532799899578094,8.746560096740723,0.4265329998816014,9.402765000231739,11.74665209720115
5,8.343524999872898,0.7586910005557002,0.17693399968266021,1.623910000489559,0.11919999867677689,8.672063827514648,0.42541099992376985,9.349636000479222,11.776209826843115
6,7.40210899948579,0.7236319997900864,0.16938099997787504,1.5808850002940744,0.11414399743080139,8.571680068969727,0.4281149995222222,9.23616900035995,11.587837065984786
7,8.304463999593281,0.7465519993274938,0.18800100042426493,1.6635050005788798,0.12220799922943115,8.672479629516602,0.456966999990982,9.37424500079942,11.849712629067653
8,8.246090000284312,0.6334560002869694,0.1643169998715166,1.6174030006368412,0.11452800035476685,8.748096466064453,0.5069830003776588,9.481768000114243,11.784783467592206
9,8.531213999958709,0.7534460000897525,0.1998309999180492,1.7469910008003353,0.14697599411010742,8.828703880310059,0.44952600001124665,9.55240799976309,12.12547387523955
10,7.706617000621918,0.6140670002423576,0.13286400007928023,1.6068610002548667,0.11398400366306305,9.217887878417969,0.43797099988296395,9.873490999780188,12.1236348825405
11,7.305350000024191,0.7228409995150287,0.13887800014344975,1.5988680006557843,0.11606399714946747,8.58080005645752,0.4591289998643333,9.26053800048976,11.616580053785583
12,8.12927100014349,0.6963699997868389,0.17358700006298022,1.6187929995794548,0.13100799918174744,9.683615684509277,0.46078299965301994,10.391440000603325,12.764156682773319
13,8.528126999408414,0.7476430000679102,0.1559510001243325,1.6787230006229947,0.12563200294971466,8.553279876708984,0.4527059991232818,9.248735000255692,11.713934879597218
14,8.65242700001545,0.7610769998791511,0.19296999926154967,1.6517489993930212,0.11958400160074234,8.69324779510498,0.4336849997343961,9.367814000142971,11.852312794973841
15,8.036913999603712,0.6958639996810234,0.1552399999127374,1.6003500004444504,0.11753600090742111,8.628479957580566,0.4482519998418866,9.32012700013729,11.645721958368085
16,7.599904999551654,0.6740250000802916,0.1735440000629751,1.6121170001497376,0.11670400202274323,8.867327690124512,0.44890800018038135,9.552735999932338,11.89262569262064
17,7.913244000519626,0.6897450002725236,0.21415100036392687,1.698125000075379,0.11919999867677689,8.534655570983887,0.4473950002648053,9.222190000400587,11.703271570637298
18,7.818719000169949,0.6799800003136625,0.19337899993843166,1.6909730002225842,0.1194240003824234,8.750911712646484,0.4279260001567309,9.41504000002169,11.862593713660317
19,7.7614350002477295,0.702514999829873,0.16028000027290545,1.614448000509583,0.12166400253772736,11.228384017944336,0.5092540004625334,11.979871000221465,14.336545021556958
20,10.453933999997389,0.8041049995881622,0.18181100040237652,1.7560630003572442,0.12172800302505493,8.993632316589355,0.48341900037485175,9.713883999211248,12.340758320337045
21,8.594436000748829,0.7659789998797351,0.21297399962350028,1.7731070001900662,0.1266240030527115,8.927231788635254,0.4525969998212531,9.632723000322585,12.25851279120252
22,8.71096100036084,0.7779550005579949,0.22629900013271254,1.7647740005486412,0.14406399428844452,8.86348819732666,0.44940000043425243,9.583367999766779,12.225980193288706
23,8.205235999412253,0.7209149998743669,0.19537499974831007,1.7328359999737586,0.12943999469280243,8.983872413635254,0.47101299969654065,9.711658000014722,12.233451407621033
24,8.63740900058474,0.7727809997959412,0.2204570000685635,1.771279999957187,0.1470080018043518,9.142848014831543,0.4932389992973185,9.930119999808085,12.547613015754905
25,8.155413000167755,0.6574920007551555,0.19086199972662143,1.741465999657521,0.12451200187206268,8.75715160369873,0.45333100024436135,9.460207999836712,11.924814605954452
