step_idx,forward_wall_ms
0,7566.3064
1,6705.8518
2,41.2231
3,41.0962
4,42.1775
5,34.9475
6,30.7151
7,31.2310
8,30.7114
9,30.9221
10,24.6772
11,25.0697
12,25.2671
13,25.0461
14,25.3990
15,24.7941
16,25.4708
17,24.7655
18,25.2427
19,24.7165
20,24.7729
21,25.2735
22,25.7527
23,25.1576
24,25.1843
25,24.3620
26,24.8738
27,24.7475
28,24.6384
29,23.9136
30,23.8492
31,24.6921
32,24.9820
33,25.6394
34,25.1806
35,24.5860
36,24.6055
37,24.9413
38,25.0982
39,24.2733
40,25.1642
41,25.4447
42,30.6196
43,24.4573
44,25.5378
45,25.4074
46,24.2858
47,24.7474
48,24.7817
49,25.1597
