step_idx,read_points,cpu_prepare,data_to_gpu,pre_processing,h2d,forward,postprocess,full_frame,T_rt
0,11.110707999705483,0.644408999960433,0.5549870002141688,1.8818329999703565,0.1690559983253479,9.480480194091797,0.604328000008536,10.410471000341204,13.335093192570639
1,9.40243900004134,0.5825739999636426,0.14636800005973782,1.549556000099983,0.16169600188732147,9.375807762145996,0.4792660001839977,10.141639999801555,12.295267764340679
2,7.371139000042604,0.547617999927752,0.1378739998472156,1.4947050003684126,0.1547520011663437,8.379743576049805,0.4694960002780135,9.121563999997306,11.184188577637542
3,6.683049999992363,0.5125640000187559,0.14705099965794943,1.5229489999910584,0.16019199788570404,8.36950397491455,0.444469999820285,9.09580100005769,11.156729972288304
4,6.412863000150537,0.5388340000536118,0.14431099998546415,1.491641000029631,0.1549759954214096,8.378815650939941,0.46358899999177083,9.113002000049164,11.172166646421829
5,7.147789000100602,0.5945990001237078,0.14162499974190723,1.5195310002127371,0.16233600676059723,8.44752025604248,0.45170199973654235,9.176532999845222,11.317313262617972
6,6.259419999878446,0.5467589999170741,0.1372450001326797,1.4405050001187192,0.16208000481128693,8.334815979003906,0.44559900015883613,9.053562999724818,11.067003984142502
7,7.012089999989257,0.5681749998984742,0.1382519999424403,1.4633130003858241,0.15676799416542053,8.45411205291748,0.4547760004243173,9.185517999867443,11.235396047733957
8,7.669534999877214,0.4874719998042565,0.1341480001428863,1.4632949996666866,0.1560640037059784,8.826208114624023,0.45720200023424695,9.552316999815957,11.524389118178078
9,6.5830250000544765,0.5310060000738304,0.13782299993181368,1.4105469999776687,0.16195200383663177,8.285280227661133,0.44719600009557325,9.005764999983512,10.97380423157665
10,6.489725999927032,0.4626309996638156,0.13967199993203394,1.4335569999275322,0.15644800662994385,8.186592102050781,0.4486500001803506,8.908917000098882,10.827550108384457
11,5.938846999924863,0.5502459998751874,0.137191000249004,1.432394000403292,0.15875199437141418,8.21622371673584,0.45981199991729227,8.945641000082105,10.95461871155203
12,6.855676999748539,0.520796000273549,0.13847299987901351,1.4515620000565832,0.16022400557994843,8.431455612182617,0.42562699991322006,9.132398000019748,11.128137617884931
13,7.448287999977765,0.5787110003439011,0.13891999969928293,1.450076999844896,0.15296000242233276,8.232352256774902,0.44288500021139043,8.941220999986399,10.995905259296705
14,7.034945000214066,0.589889999901061,0.1678900002843875,1.612611999917135,0.16332800686359406,9.750911712646484,0.8729539999876579,10.925090999990061,13.15758571960032
15,8.405134999975417,0.5631899998661538,0.13981400024931645,1.53541600002427,0.15724800527095795,8.559455871582031,0.49310000031255186,9.325757999704365,11.448223877305281
16,6.755731999874115,0.4881580002802366,0.12959000014234334,1.470990999678179,0.157151997089386,8.484576225280762,0.44167699979880126,9.195450999868626,11.172144222269708
17,6.682611999622168,0.5963530002190964,0.13621700009025517,1.464425999984087,0.15561600029468536,8.056511878967285,0.43488699975569034,8.759262999774364,10.8440108793111
18,6.552829000156635,0.47365899990836624,0.12759299988829298,1.4282970000749629,0.1525759994983673,8.744959831237793,0.441039000179444,9.44904800007862,11.368123830787226
19,7.553356999778771,0.5208499997024774,0.16845099980855593,1.53497699966465,0.16047999262809753,8.477343559265137,0.4460630002540711,9.203671999785001,11.308164551322989
20,7.582229000036023,0.6044900001143105,0.1446389996999642,1.472401000228274,0.15484799444675446,8.430399894714355,0.4446849998203106,9.142642999904638,11.25146288902397
21,7.093146999977762,0.5658899999616551,0.15225500010274118,1.5403369998239214,0.15865600109100342,8.58080005645752,0.46130600003380096,9.318277000147646,11.459244057470642
22,6.854739999653248,0.5466289999276341,0.13790799994239933,1.4783629999328696,0.1589760035276413,8.371552467346191,0.4384140002002823,9.084658000119816,11.131842470877018
23,6.693673000427225,0.5766129997937242,0.13429299997369526,1.4499280000563886,0.15411199629306793,8.389632225036621,0.4307489998609526,9.086123000088264,11.13532722101445
24,7.286488000318059,0.6315339996945113,0.1546889998280676,1.4802380001128768,0.1613440066576004,9.077728271484375,0.4735699999400822,9.832500999891636,11.979103277717513
25,6.36346000010235,0.4897200001323654,0.13448899971990613,1.518576000307803,0.15919999778270721,8.488960266113281,0.4641209998226259,9.228221999819652,11.255066263878689
26,7.210385999769642,0.5668610001521301,0.13968499979455373,1.4745160001439217,0.16723200678825378,8.485088348388672,0.4455729999790492,9.211548000166658,11.27895535524658
