timestamp_s,power_W
0.0567,152.54
0.1076,152.54
0.1582,152.28
0.2087,152.28
0.2592,151.78
0.3098,151.78
0.3602,152.35
0.4110,152.35
0.4615,152.20
0.5120,152.20
0.5624,152.41
0.6128,152.41
0.6634,153.59
0.7137,153.59
0.7641,153.72
0.8151,153.72
0.8657,153.94
0.9161,153.94
0.9670,153.74
1.0175,153.74
1.0681,153.36
1.1187,153.36
1.1693,153.08
1.2198,153.08
1.2705,152.57
1.3209,152.57
1.3713,153.24
1.4218,153.24
1.4723,153.22
1.5228,153.22
1.5735,153.97
1.6239,153.97
1.6755,152.66
1.7261,152.66
1.7767,154.02
1.8273,154.02
1.8778,154.77
1.9281,154.77
1.9786,155.88
2.0290,155.88
2.0796,156.57
2.1309,156.57
2.1817,158.12
2.2322,158.12
2.2827,159.41
2.3339,159.41
2.3846,158.03
2.4350,158.03
2.4856,158.79
2.5368,158.79
2.5877,158.41
2.6382,158.41
2.6888,159.64
2.7394,159.64
2.7902,159.44
2.8403,159.44
2.8910,158.79
2.9414,158.79
2.9919,158.26
3.0424,158.26
3.0929,158.52
3.1434,158.52
3.1941,158.56
3.2445,158.56
3.2950,157.10
3.3455,157.10
3.3960,158.19
3.4465,157.97
3.4973,157.97
3.5477,157.23
3.5982,157.23
3.6489,156.60
3.6992,156.60
3.7499,156.23
3.8006,156.23
3.8510,156.03
3.9017,156.03
3.9519,155.62
4.0025,155.62
4.0526,154.82
4.1029,154.82
4.1535,154.74
4.2038,154.74
4.2546,154.64
4.3049,154.64
4.3554,154.49
4.4061,154.49
4.4565,154.52
4.5070,154.52
4.5574,154.53
4.6081,154.53
4.6585,153.88
4.7090,153.88
4.7592,154.95
4.8099,154.95
4.8605,155.15
4.9110,155.15
4.9615,155.88
5.0119,155.88
5.0624,156.23
5.1129,156.23
5.1635,156.10
5.2143,156.10
5.2647,155.90
5.3162,155.90
5.3667,155.77
5.4172,155.77
5.4676,155.37
5.5180,155.37
5.5685,156.11
5.6190,156.11
5.6699,157.91
5.7212,157.91
5.7716,157.59
5.8220,157.59
5.8726,157.93
5.9230,157.93
5.9735,157.92
6.0240,157.92
6.0743,157.43
6.1247,157.43
6.1751,157.52
6.2257,157.52
6.2760,158.02
6.3265,158.02
6.3771,158.54
6.4275,158.54
6.4779,159.83
6.5283,159.83
6.5788,158.75
6.6292,158.75
6.6798,157.68
6.7304,157.68
