timestamp_s,power_W
0.0614,136.13
0.1153,133.72
0.1675,133.72
0.2192,132.26
0.2762,132.26
0.3396,130.35
0.3957,130.35
0.4562,128.34
0.5165,126.20
0.5722,126.20
0.6272,123.84
0.6949,123.84
0.7552,121.71
0.8115,120.42
0.8690,120.42
0.9243,120.38
0.9867,120.38
1.0481,120.36
1.0993,120.36
1.1515,120.39
1.2057,120.34
1.2579,120.34
1.3107,120.34
1.3613,120.34
1.4142,120.34
1.4663,120.34
1.5203,120.36
1.5795,120.36
1.6324,120.35
1.6856,120.35
1.7377,120.37
1.7903,120.37
1.8428,120.36
1.8985,120.36
1.9503,120.34
2.0046,120.34
2.0560,120.36
2.1153,120.32
2.1692,120.32
2.2218,120.35
2.2728,120.35
2.3337,120.35
2.3848,120.35
2.4401,120.37
2.4951,120.37
2.5472,120.38
2.6074,120.38
2.6592,120.38
2.7129,120.36
2.7653,120.36
2.8204,120.36
2.8851,120.36
2.9413,120.39
2.9950,120.39
3.0476,120.37
3.1061,120.39
3.1579,120.39
3.2134,120.38
3.3017,120.38
3.3570,120.41
3.4151,120.38
3.4731,120.38
3.5306,120.38
3.5858,120.38
3.6475,120.36
3.7027,120.36
3.7621,120.36
3.8246,120.36
3.8908,120.36
3.9429,120.32
4.0058,120.32
4.0677,120.32
4.1278,120.31
4.1919,120.31
4.2563,120.31
4.3133,120.28
4.3736,120.28
4.4342,120.31
4.4944,120.31
4.5547,120.27
4.6148,120.26
4.6751,120.26
4.7354,120.28
4.7963,120.28
4.8568,120.25
4.9125,120.26
4.9728,120.26
5.0284,120.25
5.0889,120.25
5.1493,120.28
5.2094,120.28
5.2697,120.28
5.3251,120.27
5.3861,120.27
5.4464,120.25
5.5067,120.26
5.5671,120.26
5.6282,120.28
5.6885,120.28
5.7489,120.28
5.8091,120.30
5.8693,120.30
5.9295,120.28
5.9899,120.28
6.0451,120.29
6.1053,120.29
6.1661,120.27
6.2262,120.27
6.2867,120.27
6.3419,120.28
6.4022,120.28
6.4625,120.28
6.5226,120.28
6.5829,120.28
6.6434,120.23
6.7038,120.23
6.7642,120.21
6.8244,120.21
6.8847,120.21
6.9449,120.23
7.0052,120.23
7.0662,120.21
7.1264,120.23
7.1866,120.23
7.2470,120.25
7.3074,120.24
7.3677,120.24
7.4285,120.24
7.4828,120.24
7.5403,120.32
7.5989,120.32
7.6504,120.38
7.7006,120.38
7.7580,120.35
7.8180,120.35
7.8855,120.35
7.9532,120.35
8.0060,120.35
8.0633,120.36
8.1240,120.34
8.1884,120.34
8.2459,120.31
8.3026,120.31
