step_idx,read_points,pre_processing,h2d,forward,postprocess,full_frame,T_rt
0,16.842593000092165,16.42745700019077,0.9688000082969666,35.306785583496094,0.8308029996442201,40.53313900021749,53.53384559162805
1,15.135029999783,30.242176000228937,1.341088056564331,36.4222412109375,0.779936000071757,38.80401400010669,68.78544126780253
2,13.478523999765457,15.567060000194033,0.9492480158805847,35.115360260009766,0.7600750000165135,37.06940800020675,52.3917432761009
3,10.67463699973814,15.012025000032736,0.8630719780921936,35.275936126708984,0.782714999786549,37.7021990002504,51.93374810462046
4,9.947679000106291,29.982268999901862,1.3356800079345703,36.65478515625,0.9194949998345692,39.25489999983256,68.892229163921
5,12.93608200012386,33.70276300029218,1.459007978439331,36.55788803100586,0.7486060003429884,39.00272100008806,72.46826501008036
6,10.454240999933972,24.599381999905745,1.156991958618164,37.60313415527344,0.792553000337648,39.80533900039518,64.152061114135
7,15.858177000154683,37.79503799978556,1.3660160303115845,36.547584533691406,0.7846339999559859,38.93005300005825,76.49327256374454
8,13.853346000360034,19.877735000136454,1.1138240098953247,36.00156784057617,0.7907389999672887,38.165722000030655,57.78386585057524
9,18.47592700005407,31.035818999953335,1.4232959747314453,37.046207427978516,0.7833679997020226,39.501808999830246,70.28869040236532
10,16.457999000067502,27.2956239996347,1.3439680337905884,36.431358337402344,0.7935809999253252,38.81434300001274,65.86453137075296
11,9.720448999814835,24.251693000223895,1.247040033340454,35.881439208984375,0.8218630000556004,38.20477099998243,62.202035242604325
12,11.619039999914094,29.908653999882517,1.404096007347107,37.71187210083008,0.7401160000881646,40.09516599990093,69.76473810814787
13,13.93244400014737,30.37051999990581,1.3752319812774658,37.87043380737305,0.8049050002227887,40.30585300006351,70.42109078877911
14,10.56096999991496,33.56112299979941,1.4633599519729614,36.69331359863281,0.7858599997234705,39.18311799998264,72.50365655012865
15,11.60205499991207,17.936682000254223,0.9981759786605835,35.45676803588867,0.8440699998573109,37.53421900000831,55.23569601466079
16,9.589069999947242,24.604570000064996,1.091040015220642,36.145694732666016,0.7593029999952705,38.233961000059935,62.600607747946924
17,9.88399700008813,30.397383000035916,1.3121919631958008,35.98134231567383,0.7375119998869195,38.280313999621285,68.42842927879246
18,18.9567470001748,32.382439999764756,1.3254400491714478,36.87209701538086,0.897891000022355,39.350194000235206,71.47786806433942
19,9.71926199963491,17.127174000052037,0.948639988899231,35.44643020629883,0.752033000026131,37.37459800004217,54.27427719527623
20,11.278701999799523,20.821709999836457,1.0572479963302612,35.885215759277344,0.7707970003139053,37.936758999876474,58.53497075575797
21,12.649429000248347,20.678836000115552,1.1535359621047974,35.55740737915039,0.7560149997516419,37.70840200013481,58.14579434112238
22,11.94858300004853,25.64471000005142,1.272063970565796,36.230369567871094,0.753512999835948,38.493329000175436,63.900656538324256
23,13.156784999864612,27.70470399991609,1.2383040189743042,36.13663864135742,0.7381729997177899,38.34580700004153,65.81781965996561
24,11.310761000004277,28.40872299975672,1.237663984298706,37.668609619140625,1.4633450000474113,40.611209999951825,68.77834160324346
25,11.668886000279599,17.457974000080867,0.9072319865226746,36.13644790649414,0.7892319999882602,38.066698999955406,55.29088589308594
26,10.251878999952169,19.94533200013393,1.2108800411224365,36.129150390625,0.7485969999834197,38.318587000048865,58.03395943186479
27,11.269904000073439,28.615226000056282,1.2471359968185425,36.15603256225586,0.7529069998781779,38.4039099999427,66.77130155900886
28,10.91304500005208,15.727588000117976,0.9244800209999084,34.87311935424805,0.7418649997816829,36.77463499980149,52.267052375147614
29,9.87520000035147,15.341893999902823,0.8541120290756226,34.80527877807617,0.7513099999414408,36.649918999955844,51.75259480699606
30,11.949953000112146,14.057365000098798,0.8877120018005371,34.96803283691406,0.7394099998236925,36.82570699993448,50.65251983863709
31,9.513792000234389,20.13027700013481,1.074079990386963,35.70198440551758,0.7489309996344673,37.761483999929624,57.65527239567382
32,11.565934999907768,19.300378000025376,1.056704044342041,35.8331184387207,0.7588909998048621,37.88391000034608,56.94909148289298
33,8.549113999833935,30.620446000284574,1.4046080112457275,36.66038513183594,0.7754709999971965,39.0922340002362,69.46091014336344
34,10.972296000090864,26.801908999914303,1.2383359670639038,36.198177337646484,0.7570719999421271,38.430218000030436,64.99549430456682
35,11.348910999913642,30.639453000276262,1.267807960510254,36.00931167602539,0.8117560000755475,38.32752799962691,68.72832863688745
36,11.347854000177904,24.992873999963194,1.2285120487213135,36.27734375,0.7710919999226462,38.52200399978756,63.269821798607154
37,11.760636999952112,17.173876000015298,0.9403839707374573,35.88278579711914,0.8120190000227012,37.864339999941876,54.8090647678946
38,12.609188000169524,22.271119999913935,1.0743039846420288,36.20000076293945,0.7678379997742013,38.2834670003831,60.31326274726962
39,9.348466999654192,15.26930199997878,0.8390079736709595,35.238399505615234,0.7584269997096271,37.05536999996184,52.1051364789746
40,10.364464000303997,27.731014999972103,1.2712639570236206,36.239009857177734,0.7606310000483063,38.50680799996553,66.00191981422176
41,14.578155999970477,29.923186999894824,1.2244800329208374,36.22284698486328,0.76580599989029,38.44665399992664,68.13632001756923
42,10.677429999759624,28.79914999994071,1.2536640167236328,36.06291198730469,0.7548319999841624,38.31102900039696,66.87055800395319
