step_idx,forward_wall_ms
0,7.6117
1,8.0439
2,7.9280
3,7.9217
4,8.0058
5,8.0333
6,7.8841
7,8.0565
8,7.6241
9,8.0177
10,7.6838
11,7.7899
12,8.1389
13,7.9582
14,8.1221
15,7.7328
16,8.1254
17,7.7482
18,8.4518
19,7.7940
20,7.7899
21,7.8976
22,8.1917
23,8.0089
24,8.1084
25,7.9989
26,7.8522
27,7.7585
28,7.6682
29,8.0551
30,7.5447
31,9.4443
32,10.0082
33,8.0899
34,7.9115
35,7.8926
36,8.0142
37,7.8607
38,8.8351
39,8.0508
40,8.4936
41,8.2171
42,7.9829
43,7.9098
44,8.0025
45,8.0652
46,7.8182
47,7.8701
48,7.6352
49,7.8140
