timestamp_s,power_W
18.6037,150.57
18.6538,150.57
18.7041,150.74
18.7551,150.74
18.8053,149.85
18.8555,149.85
18.9057,149.23
18.9568,149.23
19.0079,149.47
19.0590,149.47
19.1091,149.31
19.1593,149.31
19.2105,148.79
19.2616,148.79
19.3118,146.77
19.3622,146.77
19.4184,147.59
19.4687,147.59
19.5190,147.65
19.5701,147.65
19.6212,147.19
19.6714,147.19
19.7215,147.93
19.7725,147.93
19.8230,148.45
19.8731,148.45
19.9243,148.83
19.9753,148.83
20.0259,150.32
20.0765,150.32
20.1267,151.56
20.1777,151.56
20.2279,151.79
20.2790,151.79
20.3292,153.61
20.3801,153.61
20.4311,153.09
20.4812,153.09
20.5325,153.08
20.5832,153.08
20.6339,153.37
20.6843,153.37
20.7352,152.15
20.7854,152.15
20.8355,152.21
20.8866,152.21
20.9376,151.83
20.9879,151.83
21.0380,151.68
21.0881,151.68
21.1392,150.85
21.1895,150.85
21.2405,150.63
21.2908,150.63
21.3409,150.44
21.3912,150.44
21.4420,150.38
21.4924,150.38
