step_idx,forward_wall_ms
0,22.9738
1,21.4570
2,20.3753
3,20.8199
4,21.5229
5,23.0066
6,21.2555
7,20.8748
8,20.7191
9,21.5631
10,21.7936
11,20.9657
12,22.0446
13,21.3725
14,21.0754
15,21.7899
16,21.5760
17,23.2214
18,22.0303
19,22.7700
20,21.8261
21,20.6508
22,21.0966
23,21.0465
24,20.9368
25,21.1979
26,20.7203
27,21.3044
28,21.7864
29,25.6604
30,21.1694
31,22.2139
32,21.7432
33,20.9703
34,25.3019
35,21.0376
36,22.2563
37,22.7897
38,21.0572
39,20.8049
40,22.0766
41,20.8883
42,22.0434
43,22.2220
44,20.8150
45,21.0527
46,20.8685
47,20.9105
48,22.0609
49,22.1598
