step_idx,read_points,cpu_prepare,data_to_gpu,pre_processing,h2d,forward,postprocess,full_frame,T_rt
0,8.267004000117595,0.7445900000675465,0.18552899973656167,1.6057220000220696,0.11123199760913849,9.087648391723633,0.5616900002678449,9.883354000066902,12.296411389426794
1,8.597650000410795,0.7233860001178982,0.22773299997425056,1.7690770000626799,0.13763199746608734,9.544768333435059,0.4791639998984465,10.287336999681429,12.881760330954421
2,9.083977000045707,0.7865060001677193,0.1876400001492584,1.7277580000154558,0.12486399710178375,9.226847648620605,0.4854659996453847,9.960842000054981,12.539081645700207
3,8.110746000056679,0.7226239999909012,0.20200000017212005,1.7089870002564567,0.12160000205039978,9.138272285461426,0.4612499997165287,9.847031999925093,12.354733287647832
4,8.257656999830942,0.710105000052863,0.1820170000428334,1.7086609996113111,0.1287360042333603,10.25318431854248,0.5286289997457061,11.041560999728972,13.511332322228554
5,9.011968999857345,0.7810880001670739,0.23007499976301915,1.8475439997018839,0.13446399569511414,9.491104125976562,0.49623399991105543,10.253404000195587,12.980509121214709
6,8.126735000132612,0.765800999943167,0.25478399993517087,1.9062070000472886,0.13142399489879608,9.74351978302002,0.556304000383534,10.570936000021902,13.358039778227976
7,9.07554200011873,0.7864020003580663,0.24482600019837264,1.873545999842463,0.12956799566745758,9.477151870727539,0.46464299975923495,10.205742999914946,12.976136866553134
8,8.381119999739894,0.6878480003251752,0.23382699964713538,1.7660869998508133,0.12377600371837616,9.307328224182129,0.48799099977259175,10.059338999781176,12.60685722749622
9,8.991502999833756,0.8134049999171111,0.23415299983753357,1.9532290002644004,0.14822399616241455,11.17039966583252,0.49650699975245516,11.95112400000653,14.815917661766434
10,8.268833999864,0.6455530001403531,0.2164170000469312,1.7952570001398271,0.12415999919176102,9.550496101379395,0.5462999997689622,10.343660000216914,12.87818310066723
11,7.988842000031582,0.777047000156017,0.24193700028263265,1.8878539999604982,0.13407999277114868,9.496000289916992,0.5229900002632348,10.287332000189053,13.059908283350524
12,8.417993999955797,0.7140329998946982,0.2043289996436215,1.7276960002163833,0.12115199863910675,9.465248107910156,0.4878839999946649,10.198724000019865,12.72034210629863
13,8.777074000136054,0.780568000209314,0.22545799993167748,1.8685539998841705,0.1321599930524826,10.115072250366211,0.5129249998390151,10.891291000007186,13.63473724328287
14,8.719076000033965,0.7529270001214172,0.19862199997078278,1.793997999811836,0.12454400211572647,9.50767993927002,0.46325199991770205,10.21003899995776,12.841022941207484
15,8.524916000169469,0.733450000097946,0.19132699981128098,1.7830459996730497,0.12771199643611908,10.049247741699219,0.5218769997554773,10.818321999977343,13.406659737473092
16,12.238367999998445,0.7301279997591337,0.2142759999514965,1.7731040002217924,0.1199679970741272,10.403167724609375,1.2250159998075105,11.884769000062079,14.465659721423435
17,8.417260999976861,0.6991679997554456,0.20902899996144697,1.775056000042241,0.12857599556446075,9.174112319946289,0.4365589998087671,9.859861999757413,12.42250031507865
18,8.068810999702691,0.6835849999333732,0.1961110001502675,1.7506599997432204,0.12390399724245071,9.475935935974121,0.48349400003644405,10.203800999988744,12.713689933079877
19,8.18797599958998,0.7136199997148651,0.1940819997798826,1.7776499998944928,0.12038400024175644,9.39913558959961,0.46263300009741215,10.096505000092293,12.667504589328018
20,8.964229999946838,0.8208740000554826,0.21198200010985602,1.759898999807774,0.12201599776744843,9.31436824798584,0.4635390000657935,10.030478999851766,12.692678245792195
21,8.82141900001443,0.7811989999026991,0.22846399997433764,1.8868910001401673,0.13388800621032715,9.560895919799805,0.4922180000903609,10.31917299997076,13.083555926117697
22,8.505940999839368,0.780166000367899,0.2413219999652938,1.7780599996513047,0.12396799772977829,9.307647705078125,0.481627000226581,10.03316799960885,12.712790703018982
23,8.325885999965976,0.7548149997091969,0.2334289997634187,1.8505689999983588,0.12563200294971466,9.452383995056152,0.4319920003581501,10.135824999906617,12.848820997834991
24,8.739148000131536,0.7808880000084173,0.18363500021223444,1.7645849998189078,0.12281599640846252,12.474752426147461,0.46997400022519287,13.183242999730282,15.796650422820676
25,8.108003999950597,0.6730190002599556,0.16627500008326024,1.7086349998862715,0.11753600090742111,9.28217601776123,0.4825730002266937,9.995444000196585,12.430214019124833
26,8.622626000033051,0.7826689998182701,0.20184300001346855,1.7869109997263877,0.13836799561977386,9.86400032043457,0.5515039997590065,10.709859999678883,13.325295315371477
27,8.73306900030002,0.663105999592517,0.21002099992983858,1.6615039999123837,0.12080000340938568,8.999808311462402,0.42962599991369643,9.679501999926288,12.084865314220224
28,8.19635100015148,0.750958000026003,0.1832309999372228,1.6592649999438436,0.11692799627780914,8.907999992370605,0.45191699973656796,9.591632000137906,12.070298988292052
29,8.528262999789149,0.7409669997286983,0.21307399993020226,1.7093999999815424,0.11744000017642975,9.874688148498535,0.4515390000960906,10.561978000168892,13.107108148411498
30,8.618808999926841,0.7187709998106584,0.16823499981910572,1.7024960002345324,0.11843200027942657,9.17961597442627,0.4724499999610998,9.882268000183103,12.359999974531092
31,8.548434000203997,0.7857199998397846,0.24026400024013128,1.903939000385435,0.1313599944114685,9.675007820129395,0.4857090002587938,10.426698000173928,13.221999815265008
32,8.33430100010446,0.7495019999623764,0.20155400034127524,1.7146039999715867,0.14812800288200378,9.307231903076172,0.4596140001922322,10.060662000341836,12.580633906425646
33,7.795039000029647,0.6619700002374884,0.2123389999724168,1.7640080000091984,0.12214399874210358,9.399744033813477,0.46148699993864284,10.104964000220207,12.621692032713327
34,8.275433000108023,0.7464969999091409,0.1889939999273338,1.744245999816485,0.12089599668979645,9.282048225402832,0.4420410000420816,9.96907300032035,12.52472222178767
35,8.25236299988319,0.7130750000214903,0.17302399965046789,1.6656409998176969,0.1188800036907196,9.183648109436035,0.45629699980054284,9.866717000022618,12.310565112416953
36,7.492765999813855,0.6234079996829678,0.20316000018283376,1.639170000089507,0.11478400230407715,9.116255760192871,0.43445300025268807,9.772763999990275,12.131230762704945
37,7.60077499990075,0.5762609998782864,0.17344199977742392,1.545770000120683,0.11497599631547928,8.969087600708008,0.46072099985394743,9.658212999966054,11.840257596653828
38,7.580388999940624,0.6661219999841705,0.19869000016115024,1.6955060000327649,0.11788800358772278,10.061663627624512,0.46883000004527275,10.767707000013615,13.208699631435593
39,7.744644000013068,0.6828870000390452,0.17320400002063252,1.6990530002658488,0.11523199826478958,9.105855941772461,0.44024699991496163,9.768127000370441,12.216478940277739
40,8.356382999863854,0.7479089999833377,0.1855059999797959,1.7289689999415714,0.1233920007944107,9.427328109741211,0.45063600009598304,10.119861000021046,12.66374011053631
41,8.596980999755033,0.7475059996977507,0.21710900000471156,1.805675000014162,0.12425599992275238,10.463808059692383,0.5186859998502769,11.232174999804556,13.877040059182036
42,8.563604999835661,0.757060000069032,0.1695219998509856,1.7731569996612961,0.13395200669765472,9.246047973632812,0.46068300025581266,9.97564399995099,12.540421980167594
43,8.369072999812488,0.7699040002080437,0.2020970000558009,1.7793439997149108,0.12783999741077423,9.473600387573242,0.4842270000153803,10.210448000179895,12.837012384978152
44,8.234983999955148,0.7218839996312454,0.18279599999004859,1.7241629998352437,0.12252800166606903,9.227423667907715,0.44461299967224477,9.912950999932946,12.423407668702566
45,8.121577000110847,0.706042000274465,0.1732249997985491,1.6446930003439775,0.11804799735546112,9.172127723693848,0.43967300007352605,9.844730000168056,12.253808721539826
46,8.117793000110396,0.6989339999563526,0.16914800016820664,1.6457789997730288,0.13222399353981018,9.034144401550293,0.4417659997670853,9.718175000216434,12.121995394754776
47,7.9621599998063175,0.7020180000836262,0.17267300017920206,1.615397000023222,0.11590400338172913,9.239744186401367,0.48447900007886346,9.958827999980713,12.33021519014801
48,8.48630799964667,0.7722120003563759,0.21113899992997176,1.8069070001729415,0.12931199371814728,9.27126407623291,0.5216169997765974,10.06934499991985,12.712451070186944
49,8.18320300004416,0.6953960000828374,0.22455800035459106,1.76553800019974,1.0050560235977173,10.740480422973633,0.5438030002551386,12.430029999904946,14.974831447463657
50,7.986417000211077,0.7251990000440856,0.21186300000408664,1.760680999723263,0.12307199835777283,10.306655883789062,0.5389680000007502,11.086350999903516,13.66643888191902
