step_idx,forward_wall_ms
0,8.3997
1,8.2074
2,11.0524
3,9.2684
4,8.3069
5,9.9629
6,10.6629
7,9.2932
8,7.9530
9,8.6476
10,8.0468
11,9.5100
12,8.1214
13,9.1736
14,8.0631
15,8.3402
16,8.1300
17,8.1416
18,8.1478
19,8.0442
20,8.5230
21,8.3234
22,8.8932
23,8.6963
24,8.1795
25,8.1781
26,8.2012
27,8.3141
28,8.0022
29,9.5671
30,9.0307
31,8.2686
32,9.3219
33,8.2654
34,8.0535
35,8.2434
36,8.6282
37,10.5430
38,8.3035
39,9.0006
40,8.0546
41,9.0583
42,7.8211
43,8.2641
44,7.9835
45,8.1676
46,11.7608
47,7.9630
48,9.9997
49,8.0812
50,8.3092
51,8.0390
52,8.2599
53,8.4170
54,8.2185
55,8.4607
56,8.4190
57,8.1601
58,7.9597
59,8.2522
60,8.3071
61,10.5864
62,8.2162
63,9.9930
64,8.7592
65,8.0180
66,8.5135
67,8.0112
68,8.6463
69,8.0117
70,8.5531
71,8.4248
72,7.9478
73,8.2550
74,8.2893
75,8.0107
76,8.7816
77,7.9669
78,8.0654
79,10.0452
80,10.2926
81,7.9499
82,8.4129
83,8.0170
84,8.1711
85,8.0847
86,8.1265
87,8.0174
88,8.0776
89,8.2412
90,7.8336
91,9.7494
92,8.0619
93,9.6095
94,8.4496
95,8.7634
96,7.9827
97,9.2086
98,8.2517
99,7.5184
100,8.2615
101,7.9188
102,8.3314
103,7.9925
104,8.2821
105,9.7009
106,8.5026
107,8.9149
108,10.2866
109,7.6650
110,8.2939
111,7.8458
112,8.0977
113,8.0954
114,8.1511
115,7.9270
116,8.1615
117,8.2437
118,8.0033
119,8.1472
120,8.5173
121,8.2039
122,8.1691
123,9.0760
124,8.3178
125,9.4344
126,8.1174
127,8.1765
128,8.3012
129,8.0506
130,8.4807
131,8.2617
132,8.0353
133,9.4483
134,8.1517
135,9.5999
136,8.1429
137,8.0066
138,8.2441
139,8.1373
140,8.4480
141,8.0042
142,7.9804
143,9.1960
144,7.9015
145,7.9927
146,7.9737
147,10.8009
148,9.0437
149,8.8563
150,10.1486
151,7.9686
152,8.0591
153,8.5452
154,7.9775
155,8.7628
156,8.2332
157,9.7187
158,8.1572
159,9.9436
160,8.3224
161,8.4761
162,9.0901
163,7.7743
164,7.9648
165,8.2701
166,7.8876
167,8.1483
168,8.0818
169,8.0911
170,8.1051
171,8.4411
172,8.0641
173,8.5006
174,8.6538
175,7.9879
176,9.6767
177,8.0578
178,7.8247
179,9.5488
180,9.9375
181,8.3400
182,8.7315
183,8.0421
184,8.1637
185,8.4423
186,8.8693
187,9.0098
188,7.4688
189,8.1534
190,9.2571
191,8.9744
192,7.8813
193,7.9428
194,7.8457
195,8.2689
196,8.0715
197,8.2970
198,10.3691
199,7.9915
