timestamp_s,power_W
0.0587,92.29
0.1092,92.29
0.1595,85.12
0.2098,85.12
0.2603,82.07
0.3105,82.07
0.3607,78.07
0.4111,78.07
0.4614,79.32
0.5119,79.32
0.5633,87.49
0.6134,87.49
0.6636,95.78
0.7149,95.78
0.7658,103.07
0.8167,103.07
0.8671,108.72
0.9175,108.72
0.9679,114.79
1.0185,114.79
1.0688,122.99
1.1199,122.99
1.1703,130.46
1.2208,130.46
1.2712,132.15
1.3214,132.15
1.3717,136.05
1.4221,136.05
1.4721,133.19
1.5231,133.19
1.5734,133.77
1.6237,133.77
1.6744,133.88
1.7245,133.88
1.7752,134.02
1.8255,134.02
1.8756,133.84
1.9257,133.84
1.9758,135.01
2.0261,135.01
2.0765,135.83
2.1269,135.83
2.1774,132.92
2.2277,132.92
2.2781,129.74
2.3284,129.74
2.3787,132.91
2.4294,132.91
2.4797,131.70
2.5298,131.70
2.5804,136.44
2.6311,136.44
2.6813,134.54
2.7316,134.54
2.7819,132.62
2.8324,130.28
2.8834,130.28
2.9344,129.47
2.9845,129.47
3.0350,129.11
3.0853,129.11
3.1360,130.06
3.1862,130.06
3.2367,130.06
3.2870,130.06
3.3375,132.13
3.3878,132.13
3.4382,132.02
3.4885,132.02
3.5391,130.98
3.5894,130.98
3.6397,131.18
3.6903,131.18
3.7407,131.25
3.7909,131.25
3.8417,129.53
3.8918,129.53
3.9424,131.50
3.9928,131.50
4.0430,131.42
4.0935,131.42
4.1439,132.40
4.1945,132.40
4.2456,131.09
4.2957,131.09
4.3463,130.93
4.3967,130.93
4.4468,130.56
4.4979,130.56
4.5489,127.59
4.5993,127.59
4.6496,129.01
4.7000,129.01
4.7502,129.41
4.8007,129.41
4.8509,130.32
4.9011,130.32
4.9519,133.41
5.0020,133.41
5.0532,132.42
5.1038,132.42
5.1542,133.31
5.2046,133.31
5.2547,133.12
5.3055,133.12
5.3559,133.51
5.4064,133.51
5.4569,134.94
5.5072,134.94
5.5574,134.41
5.6083,134.41
5.6586,138.52
5.7092,138.52
5.7602,140.19
5.8103,140.19
5.8604,139.69
5.9107,139.69
5.9611,139.37
6.0118,139.37
6.0630,139.72
6.1136,139.72
6.1640,139.25
6.2145,139.25
6.2649,138.70
6.3152,138.70
6.3657,138.23
6.4161,138.23
6.4667,138.06
6.5171,138.06
6.5675,139.75
6.6179,139.75
6.6683,142.44
6.7186,142.44
6.7690,142.75
6.8194,142.75
6.8700,140.28
6.9212,140.28
6.9713,140.55
7.0223,140.55
7.0724,137.52
7.1227,137.52
7.1739,135.95
7.2249,135.95
7.2757,137.42
7.3258,137.42
7.3768,138.95
7.4271,138.95
7.4777,137.32
7.5282,137.32
7.5788,135.03
7.6292,135.03
7.6796,134.81
7.7297,134.81
7.7800,133.03
7.8302,133.03
7.8805,132.11
7.9310,132.11
7.9812,133.74
8.0322,133.74
8.0825,136.31
8.1325,136.31
8.1833,138.11
8.2339,139.95
8.2841,139.95
8.3347,137.19
8.3854,137.19
8.4359,137.35
8.4863,137.35
8.5365,140.34
8.5868,140.34
8.6372,143.17
8.6877,143.17
8.7380,141.89
8.7883,141.89
8.8387,141.13
8.8889,141.13
8.9397,142.19
8.9901,142.19
9.0405,138.76
9.0905,138.76
9.1406,134.25
9.1910,134.25
9.2413,133.56
9.2918,133.56
9.3419,128.68
9.3925,128.68
9.4431,130.40
9.4932,130.40
9.5440,129.95
9.5945,129.95
9.6446,129.24
9.6952,129.24
9.7455,126.60
9.7959,126.60
9.8463,125.08
9.8965,125.08
9.9467,126.91
9.9973,126.91
10.0474,127.51
10.0977,127.51
10.1488,130.71
10.1992,130.71
10.2497,134.43
10.2998,134.43
10.3506,136.09
10.4007,136.09
10.4513,140.93
10.5017,140.93
10.5522,136.01
10.6027,136.01
10.6536,136.47
10.7045,136.47
10.7548,136.63
10.8051,136.63
10.8556,140.04
10.9068,140.04
10.9573,142.10
11.0077,142.10
11.0580,137.05
11.1084,137.05
11.1584,136.61
11.2093,136.61
11.2598,137.18
11.3102,137.18
11.3605,135.48
11.4110,135.48
11.4613,134.95
11.5117,134.95
11.5618,133.40
11.6120,133.40
11.6624,138.40
11.7131,138.40
11.7634,137.86
11.8137,137.86
