timestamp_s,power_W
0.0654,32.23
0.1198,41.28
0.2256,41.28
0.2799,66.91
0.3349,66.91
0.3905,65.17
0.4480,74.82
0.5024,74.82
0.5562,54.85
0.6126,54.85
0.6703,69.47
0.7330,69.47
0.7901,75.74
0.8436,75.74
0.8984,76.96
0.9588,63.44
1.0129,63.44
1.0661,66.28
1.1447,66.28
1.1979,60.00
1.2603,69.71
1.3168,69.71
1.3903,64.86
1.4463,64.86
1.5039,59.55
1.5624,62.23
1.6191,62.23
1.6825,68.46
1.7365,68.46
1.7923,56.93
1.8468,56.93
1.9033,70.23
1.9577,50.90
2.0127,50.90
2.0669,74.33
2.1220,74.33
2.1760,66.87
2.2317,66.87
2.2908,64.84
2.3458,64.84
2.3993,68.48
2.4539,68.48
2.5078,64.98
2.5622,64.98
2.6161,76.42
2.6957,74.19
2.7615,74.19
2.8183,54.20
2.8766,71.65
2.9312,71.65
2.9844,69.42
3.0505,69.42
3.1035,66.46
3.1585,66.46
3.2188,78.47
3.2720,78.47
3.3260,48.47
3.3836,73.06
3.4421,73.06
3.4953,75.41
3.5524,75.41
3.6069,65.23
3.6648,65.23
3.7183,58.63
3.7861,76.77
3.8551,76.77
3.9135,72.73
3.9796,76.18
4.0361,76.18
4.0927,59.84
4.1754,59.84
4.2309,57.00
4.3525,57.00
4.4058,77.10
4.4591,77.10
4.5161,60.06
4.5770,60.06
4.6390,76.86
4.7164,57.26
4.7773,57.26
4.8320,69.85
4.8953,79.05
4.9542,79.05
5.0100,56.81
5.0731,56.81
5.1269,56.22
5.1867,56.22
5.2397,49.76
5.2937,49.76
5.3475,63.42
5.4086,66.13
5.4673,66.13
5.5233,58.83
5.5879,58.83
5.6457,75.21
5.6990,77.35
5.7547,77.35
5.8105,50.42
5.8706,50.42
5.9282,70.90
5.9847,70.90
6.0404,77.35
6.0945,77.35
6.1636,67.20
6.2189,66.03
6.2781,66.03
6.3401,76.04
6.3975,76.04
6.4600,60.66
6.5166,75.17
6.5724,75.17
6.6288,67.44
6.6836,67.44
6.7634,56.09
6.8230,77.59
6.8794,77.59
6.9342,66.31
6.9888,56.19
7.1175,69.54
7.1720,69.54
7.2271,71.74
7.2831,71.74
7.3372,56.32
7.3916,56.32
7.4545,77.84
7.5089,77.84
7.5627,60.19
7.6208,67.16
7.6839,79.34
7.7885,79.34
7.8438,70.95
7.8974,70.95
7.9616,65.19
8.0177,65.19
8.0765,61.07
8.1347,59.74
8.2099,59.74
8.2676,49.76
8.3248,49.76
8.3803,67.80
8.4445,60.98
8.5042,60.98
8.5609,62.56
8.6166,62.56
8.6729,63.59
8.7331,69.07
8.7903,69.07
8.8474,54.20
8.9077,54.20
8.9677,54.40
9.0284,54.40
9.0897,62.99
9.1482,79.25
9.2034,79.25
9.2675,71.75
9.3226,71.75
9.3758,71.88
9.4334,71.88
9.4924,54.72
9.5551,72.00
9.6561,61.31
9.7157,61.31
9.7697,65.67
9.8229,65.67
9.8800,48.01
9.9341,48.01
9.9887,62.91
10.0453,62.91
10.1009,69.58
10.1776,69.27
10.2336,69.27
10.2869,61.36
10.3400,61.36
10.3958,76.32
10.4491,76.32
10.5027,68.49
10.5586,54.76
10.6127,54.76
10.6662,67.02
10.7235,67.02
10.7763,57.93
10.8294,57.93
10.8957,68.99
10.9495,68.99
11.0098,66.45
11.0715,62.93
11.1291,62.93
11.1843,70.70
11.2409,70.70
11.2952,77.11
11.3506,77.11
